,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
292,Baker Mayfield,CAR,27,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,2.8,8,0.2,0.6,17,2.9,8,2.8,2.8,2.9,8,1,1.2
293,Anthony Firkser,ATL,27,TE,5,1,0.8,0.6,7.8,13,0,0.4,22,0.6,7.8,75.0%,9.8,,,,0,,,,,0.6,13,7.8,0,0
294,Reggie Gilliam,BUF,25,FB,5,0,1.2,0.8,7.8,9.8,0.2,0.4,14,0.8,7.8,66.7%,6.5,,,,0,,,,,0.8,9.8,7.8,1,0
295,Zach Pascal,PHI,28,WR,5,0,1.4,1.2,7.8,6.5,0,0.8,13,1.2,7.8,85.7%,5.6,0.2,0,0,0,0,0,0,0.2,1.4,5.6,7.8,0,0
296,Anthony Schwartz,CLE,22,WR,5,0,0.6,0.2,3.8,19,0,0.2,19,0.2,3.8,33.3%,6.3,0.4,4,0,0.2,15,10,4,0.4,0.6,13,7.8,0,0
297,Mike Thomas,CIN,28,WR,5,0,1.6,0.4,7.6,19,0,0.2,33,0.4,7.6,25.0%,4.8,,,,0,,,,,0.4,19,7.6,0,0
298,Hassan Haskins,TEN,23,RB,5,0,0.2,0.2,0,0,0,0,0,0.2,0,100.0%,0,1.8,7.4,0,0.4,9,4.1,7.4,1.8,2,3.7,7.4,0,0
299,Mac Jones,NWE,24,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,4.67,12.3,0.33,1.33,15,2.6,12.3,4.7,4.67,2.6,12.3,1,0.33
300,Kendall Blanton,LAR,27,TE,3,0,0.67,0.67,11.7,17.5,0,0.33,28,0.7,11.7,100.0%,17.5,,,,0,,,,,0.67,17.5,11.7,0,0
301,Marcus Johnson,NYG,28,WR,2,1,1.5,1.5,17.5,11.7,0,0.5,16,1.5,17.5,100.0%,11.7,,,,0,,,,,1.5,11.7,17.5,0,0
302,Tyrion Davis-Price,SFO,22,RB,1,0,0,0,0,,0,0,0,0,0,0.0%,,14,33,0,2,20,2.4,33,14,14,2.4,33,0,0
303,Myles Gaskin,MIA,25,RB,2,0,2.5,1.5,12,8,0,0,16,1.5,12,60.0%,4.8,2,4.5,0,0.5,6,2.3,4.5,2,3.5,4.7,16.5,0,0
304,Byron Pringle,CHI,29,WR,3,1,1,0.67,11,16.5,0,0.67,22,0.7,11,66.7%,11,,,,0,,,,,0.67,16.5,11,0,0
305,Brandon Powell,LAR,27,WR,5,0,1,1,8.6,8.6,0,0.4,16,1,8.6,100.0%,8.6,0.8,-2.2,0,0.2,11,-2.8,-2.2,0.8,1.8,3.6,6.4,0,0
306,Montrell Washington,DEN,23,WR,5,0,0.4,0.2,0.8,4,0,0,4,0.2,0.8,50.0%,2,0.4,5.6,0,0,19,14,5.6,0.4,0.6,10.7,6.4,0,0.2
307,Boston Scott,PHI,27,RB,3,0,0.33,0.33,0.67,2,0,0,2,0.3,0.7,100.0%,2,3.33,9.67,0.33,0.67,16,2.9,9.7,3.3,3.67,2.8,10.3,1,0
308,Terrace Marshall Jr.,CAR,22,WR,2,0,2,2,15,7.5,0,1,12,2,15,100.0%,7.5,,,,0,,,,,2,7.5,15,0,0
309,Tyrod Taylor,NYG,33,QB,1,0,0,0,0,,0,0,0,0,0,0.0%,,3,30,0,3,13,10,30,3,3,10,30,0,1
310,Mitchell Wilcox,CIN,26,TE,5,0,0.6,0.6,6,10,0,0.2,18,0.6,6,100.0%,10,,,,0,,,,,0.6,10,6,0,0
311,Tyrie Cleveland,DEN,25,WR,3,0,1.33,0.67,9.33,14,0,0.33,16,0.7,9.3,50.0%,7,,,,0,,,,,0.67,14,9.33,0,0
312,Jamycal Hasty,JAX,26,RB,5,0,0.6,0.4,4.4,11,0,0.2,15,0.4,4.4,66.7%,7.3,0.2,1.2,0,0,6,6,1.2,0.2,0.6,9.3,5.6,0,0
313,Chuba Hubbard,CAR,23,RB,5,0,0,0,0,,0,0,0,0,0,0.0%,,0.8,5.6,0,0.4,14,7,5.6,0.8,0.8,7,5.6,0,0.2
314,Tre' McKitty,LAC,23,TE,5,1,1.4,0.8,5.6,7,0,0,12,0.8,5.6,57.1%,4,,,,0,,,,,0.8,7,5.6,0,0.2
315,Jeff Smith,NYJ,25,WR,5,0,0.6,0.4,5.6,14,0,0.4,17,0.4,5.6,66.7%,9.3,,,,0,,,,,0.4,14,5.6,0,0
316,Jaelon Darden,TAM,23,WR,5,0,0.2,0.2,5,25,0,0.2,25,0.2,5,100.0%,25,0.2,0.4,0,0,2,2,0.4,0.2,0.4,13.5,5.4,0,0
317,Velus Jones Jr.,CHI,25,WR,3,0,0.67,0.67,6.33,9.5,0.33,0.67,10,0.7,6.3,100.0%,9.5,0.33,2.67,0,0.33,8,8,2.7,0.3,1,9,9,1,0.67
318,Jalen Reagor,MIN,23,WR,5,0,1,0.6,2,3.3,0.2,0.2,7,0.6,2,60.0%,2,0.2,3.4,0,0.2,17,17,3.4,0.2,0.8,6.8,5.4,1,0.4
319,Tyler Davis,GNB,25,TE,5,1,1.2,0.8,5.2,6.5,0,0.2,23,0.8,5.2,66.7%,4.3,,,,0,,,,,0.8,6.5,5.2,0,0
320,Ben Ellefson,MIN,26,TE,4,1,0.75,0.75,6.5,8.7,0,0.5,12,0.8,6.5,100.0%,8.7,,,,0,,,,,0.75,8.7,6.5,0,0
321,Alec Ingold,MIA,26,FB,5,5,1,0.6,4.6,7.7,0,0.2,13,0.6,4.6,60.0%,4.6,0.6,0.6,0,0.4,2,1,0.6,0.6,1.2,4.3,5.2,0,0
322,Andre Baccellia,ARI,25,WR,5,0,1.2,0.8,5,6.3,0,0.4,11,0.8,5,66.7%,4.2,,,,0,,,,,0.8,6.3,5,0,0
323,Kenny Pickett,PIT,24,QB,2,1,0,0,0,,0,0,0,0,0,0.0%,,3.5,12.5,1,2,10,3.6,12.5,3.5,3.5,3.6,12.5,2,0.5
324,Brock Wright,DET,24,TE,5,1,0.2,0.2,5,25,0,0.2,25,0.2,5,100.0%,25,,,,0,,,,,0.2,25,5,0,0
325,Simi Fehoko,DAL,25,WR,5,0,0.8,0.6,4.8,8,0,0.2,12,0.6,4.8,75.0%,6,,,,0,,,,,0.6,8,4.8,0,0
326,Trey McBride,ARI,23,TE,4,3,0.75,0.75,6,8,0,0.25,11,0.8,6,100.0%,8,,,,0,,,,,0.75,8,6,0,0
327,Dezmon Patmon,IND,24,WR,1,0,6,2,24,12,0,1,17,2,24,33.3%,4,,,,0,,,,,2,12,24,0,0
328,Mitchell Trubisky,PIT,28,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,1.75,6,0.25,0.5,7,3.4,6,1.8,1.75,3.4,6,1,0
329,Ameer Abdullah,LVR,29,RB,5,0,0.4,0.2,4.6,23,0,0.2,23,0.2,4.6,50.0%,11.5,,,,0,,,,,0.2,23,4.6,0,0
330,Kirk Cousins,MIN,34,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,1.4,4.6,0.2,0.6,13,3.3,4.6,1.4,1.4,3.3,4.6,1,0.2
331,Jared Goff,DET,28,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,2,4.6,0,0.2,10,2.3,4.6,2,2,2.3,4.6,0,0.4
332,Dax Milne,WAS,23,WR,6,0,0.67,0.5,3.83,7.7,0,0.17,12,0.5,3.8,75.0%,5.8,,,,0,,,,,0.5,7.7,3.83,0,0
333,Armani Rogers,WAS,25,TE,6,1,0.17,0.17,3.83,23,0,0.17,23,0.2,3.8,100.0%,23,,,,0,,,,,0.17,23,3.83,0,0
334,Ryan Tannehill,TEN,34,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,3,4.6,0.2,0.8,9,1.5,4.6,3,3,1.5,4.6,1,0.2
335,Kadarius Toney,NYG,23,WR,2,1,1.5,1,0,0,0,0,2,1,0,66.7%,0,1,11.5,0,0.5,19,11.5,11.5,1,2,5.8,11.5,0,0
336,Cole Turner,WAS,22,TE,2,1,2.5,1,11.5,11.5,0,0.5,18,1,11.5,40.0%,4.6,,,,0,,,,,1,11.5,11.5,0,0
337,Trevon Wesco,CHI,27,TE,5,1,0.4,0.2,4.6,23,0,0.2,23,0.2,4.6,50.0%,11.5,,,,0,,,,,0.2,23,4.6,0,0
338,D'Wayne Eskridge,SEA,25,WR,5,0,1,0.6,3.2,5.3,0,0.2,10,0.6,3.2,60.0%,3.2,0.2,1.2,0,0,6,6,1.2,0.2,0.8,5.5,4.4,0,0
339,Kenny Golladay,NYG,29,WR,4,2,1.5,0.5,5.5,11,0,0.25,15,0.5,5.5,33.3%,3.7,,,,0,,,,,0.5,11,5.5,0,0
340,Cody Hollister,TEN,29,WR,5,1,0.2,0.2,4.4,22,0,0.2,22,0.2,4.4,100.0%,22,,,,0,,,,,0.2,22,4.4,0,0
341,C.J. Ham,MIN,29,FB,5,1,1,0.6,4.2,7,0,0.4,12,0.6,4.2,60.0%,4.2,,,,0,,,,,0.6,7,4.2,0,0
342,Andy Isabella,ARI,26,WR,3,0,1.67,0.67,7,10.5,0,0.67,11,0.7,7,40.0%,4.2,,,,0,,,,,0.67,10.5,7,0,0
343,Justin Jackson,DET,26,RB,5,0,0.6,0.4,0.8,2,0.2,0.2,2,0.4,0.8,66.7%,1.3,1,3.4,0,0.2,11,3.4,3.4,1,1.4,3,4.2,1,0
344,Jake Ferguson,DAL,23,TE,5,3,0.8,0.6,4,6.7,0,0,8,0.6,4,75.0%,5,,,,0,,,,,0.6,6.7,4,0,0
345,Lil'Jordan Humphrey,NWE,24,WR,5,2,0.8,0.4,4,10,0,0,11,0.4,4,50.0%,5,,,,0,,,,,0.4,10,4,0,0
346,Tony Jones,NOR,25,RB,2,0,1,1,6,6,0,0,7,1,6,100.0%,6,1,4,0,0,6,4,4,1,2,5,10,0,0
347,Trace McSorley,ARI,27,QB,1,0,0,0,0,,0,0,0,0,0,0.0%,,3,20,0,1,14,6.7,20,3,3,6.7,20,0,0
348,Gary Brightwell,NYG,23,RB,5,0,0,0,0,,0,0,0,0,0,0.0%,,0.8,3.8,0.2,0.4,14,4.8,3.8,0.8,0.8,4.8,3.8,1,0
349,Ryan Griffin,CHI,32,TE,4,0,1.25,0.5,4.75,9.5,0,0.25,18,0.5,4.8,40.0%,3.8,,,,0,,,,,0.5,9.5,4.75,0,0
350,Jesper Horsted,LVR,25,TE,5,0,0.6,0.6,3.8,6.3,0,0,9,0.6,3.8,100.0%,6.3,,,,0,,,,,0.6,6.3,3.8,0,0
351,Ko Kieft,TAM,24,TE,5,2,0.2,0.2,3.8,19,0,0.2,19,0.2,3.8,100.0%,19,,,,0,,,,,0.2,19,3.8,0,0
352,Trey Sermon,PHI,23,RB,2,0,0,0,0,,0,0,0,0,0,0.0%,,1,9.5,0,1,14,9.5,9.5,1,1,9.5,9.5,0,0
353,Zamir White,LVR,23,RB,5,0,0,0,0,,0,0,0,0,0,0.0%,,0.8,3.8,0,0.2,22,4.8,3.8,0.8,0.8,4.8,3.8,0,0
354,Zach Wilson,NYJ,23,QB,2,2,0.5,0.5,1,2,0.5,0.5,2,0.5,1,100.0%,2,3,8.5,0.5,0.5,9,2.8,8.5,3,3.5,2.7,9.5,2,0
355,Mike Davis,BAL,29,RB,5,0,0,0,0,,0,0,0,0,0,0.0%,,1.6,3.6,0,0.2,10,2.3,3.6,1.6,1.6,2.3,3.6,0,0.2
356,D'Onta Foreman,CAR,26,RB,5,0,0,0,0,,0,0,0,0,0,0.0%,,1.4,3.6,0,0.2,7,2.6,3.6,1.4,1.4,2.6,3.6,0,0
357,Gunner Olszewski,PIT,26,WR,4,0,0,0,0,,0,0,0,0,0,0.0%,,0.5,4.5,0,0.25,18,9,4.5,0.5,0.5,9,4.5,0,0.5
358,Dwayne Washington,NOR,28,RB,4,0,0,0,0,,0,0,0,0,0,0.0%,,1,4.5,0,0.5,8,4.5,4.5,1,1,4.5,4.5,0,0
359,Cole Beasley,TAM,33,WR,2,0,2.5,2,8.5,4.3,0,0.5,5,2,8.5,80.0%,3.4,,,,0,,,,,2,4.3,8.5,0,0
360,Justin Herbert,LAC,24,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,3.2,3.4,0,0.6,12,1.1,3.4,3.2,3.2,1.1,3.4,0,0.2
361,C.J. Uzomah,NYJ,29,TE,4,3,0.75,0.75,4.25,5.7,0,0,9,0.8,4.3,100.0%,5.7,,,,0,,,,,0.75,5.7,4.25,0,0
362,Tylan Wallace,BAL,23,WR,5,0,1,0.4,3.4,8.5,0,0,9,0.4,3.4,40.0%,3.4,,,,0,,,,,0.4,8.5,3.4,0,0
363,Juwann Winfree,GNB,26,WR,2,0,1.5,0.5,8.5,17,0,0.5,17,0.5,8.5,33.3%,5.7,,,,0,,,,,0.5,17,8.5,0,0
364,Dennis Houston,DAL,23,WR,2,0,3,1,8,8,0,0,11,1,8,33.3%,2.7,,,,0,,,,,1,8,8,0,0
365,Malik Willis,TEN,23,QB,1,0,0,0,0,,0,0,0,0,0,0.0%,,4,16,0,1,8,4,16,4,4,4,16,0,1
366,Jameis Winston,NOR,28,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,1.67,5.33,0,0,6,3.2,5.3,1.7,1.67,3.2,5.33,0,1
367,Quintez Cephus,DET,24,WR,4,1,0.75,0.5,3.75,7.5,0,0.25,9,0.5,3.8,66.7%,5,,,,0,,,,,0.5,7.5,3.75,0,0
368,Phillip Dorsett,HOU,29,WR,4,0,1,0.25,3.75,15,0,0.25,15,0.3,3.8,25.0%,3.8,,,,0,,,,,0.25,15,3.75,0,0
369,Jeff Driskel,HOU,29,QB,2,0,0,0,0,,0,0,0,0,0,0.0%,,1,7.5,0,1,10,7.5,7.5,1,1,7.5,7.5,0,0
370,Penny Hart,SEA,26,WR,5,0,0.2,0.2,3,15,0,0.2,15,0.2,3,100.0%,15,,,,0,,,,,0.2,15,3,0,0
371,Chris Manhertz,JAX,30,TE,5,3,0.6,0.6,3,5,0,0.2,12,0.6,3,100.0%,5,,,,0,,,,,0.6,5,3,0,0
372,Ihmir Smith-Marsette,CHI,23,WR,6,0,0.67,0.17,2.5,15,0,0,15,0.2,2.5,25.0%,3.8,0.17,-0.17,0,0,-1,-1,-0.2,0.2,0.33,7,2.33,0,0.17
373,River Cracraft,MIA,28,WR,5,0,1,0.4,2.6,6.5,0.4,0.4,11,0.4,2.6,40.0%,2.6,,,,0,,,,,0.4,6.5,2.6,2,0
374,Deonte Harty,NOR,25,WR,4,0,0.5,0.5,3.25,6.5,0,0,9,0.5,3.3,100.0%,6.5,,,,0,,,,,0.5,6.5,3.25,0,0.25
375,Ty Montgomery,NWE,29,WR,1,0,4,3,15,5,1,1,7,3,15,75.0%,3.8,2,-2,0,0,0,-1,-2,2,5,2.6,13,1,0
376,Jalen Nailor,MIN,23,WR,4,0,0.25,0.25,3.25,13,0,0.25,13,0.3,3.3,100.0%,13,,,,0,,,,,0.25,13,3.25,0,0
377,Matt Ryan,IND,37,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,2,2.6,0,0.6,10,1.3,2.6,2,2,1.3,2.6,0,2.2
378,Cam Sims,WAS,26,WR,6,1,1.17,0.33,2.17,6.5,0,0,7,0.3,2.2,28.6%,1.9,,,,0,,,,,0.33,6.5,2.17,0,0
379,Stephen Sullivan,CAR,26,TE,3,0,0.33,0.33,4.33,13,0,0.33,13,0.3,4.3,100.0%,13,,,,0,,,,,0.33,13,4.33,0,0
380,Keelan Cole,LVR,29,WR,3,1,1.33,0.33,4,12,0,0.33,12,0.3,4,25.0%,3,,,,0,,,,,0.33,12,4,0,0
381,Bryan Edwards,ATL,24,WR,3,1,1.33,0.67,4,6,0,0,10,0.7,4,50.0%,3,,,,0,,,,,0.67,6,4,0,0
382,Jake Gervase,LAR,27,LB,5,0,0.2,0.2,2.4,12,0,0.2,12,0.2,2.4,100.0%,12,,,,0,,,,,0.2,12,2.4,0,0
383,Connor Heyward,PIT,23,TE,5,0,0.4,0.4,2.4,6,0,0.2,7,0.4,2.4,100.0%,6,,,,0,,,,,0.4,6,2.4,0,0
384,Zander Horvath,LAC,24,FB,5,0,1.2,0.6,1.4,2.3,0.4,0.4,5,0.6,1.4,50.0%,1.2,0.6,1,0,0.2,3,1.7,1,0.6,1.2,2,2.4,2,0
385,Kyle Rudolph,TAM,33,TE,2,0,1,0.5,6,12,0,0.5,12,0.5,6,50.0%,6,,,,0,,,,,0.5,12,6,0,0
386,Miles Boykin,PIT,26,WR,5,0,0.4,0.2,2.2,11,0,0.2,11,0.2,2.2,50.0%,5.5,,,,0,,,,,0.2,11,2.2,0,0
387,Teddy Bridgewater,MIA,30,QB,3,1,0,0,0,,0,0,0,0,0,0.0%,,0.33,3.67,0,0.33,11,11,3.7,0.3,0.33,11,3.67,0,0
388,Jody Fortson,KAN,27,TE,5,0,0.6,0.4,2.2,5.5,0.4,0.4,10,0.4,2.2,66.7%,3.7,,,,0,,,,,0.4,5.5,2.2,2,0
389,Chris Myarick,NYG,27,FB,5,4,0.6,0.6,2.2,3.7,0.2,0.2,6,0.6,2.2,100.0%,3.7,,,,0,,,,,0.6,3.7,2.2,1,0
390,Dak Prescott,DAL,29,QB,1,1,0,0,0,,0,0,0,0,0,0.0%,,2,11,0,1,12,5.5,11,2,2,5.5,11,0,0
391,Michael Burton,KAN,30,FB,5,0,0.2,0.2,0.4,2,0,0,2,0.2,0.4,100.0%,2,0.4,1.6,0,0.4,6,4,1.6,0.4,0.6,3.3,2,0,0
392,Matthew Stafford,LAR,34,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,1.2,2,0,0.4,4,1.7,2,1.2,1.2,1.7,2,0,0.8
393,Tyler Kroft,SFO,30,TE,2,2,1,0.5,4.5,9,0,0,9,0.5,4.5,50.0%,4.5,,,,0,,,,,0.5,9,4.5,0,0
394,Aaron Rodgers,GNB,39,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,1.6,1.8,0,0.2,7,1.1,1.8,1.6,1.6,1.1,1.8,0,0.6
395,Brevin Jordan,HOU,22,TE,2,1,3,1.5,4,2.7,0,0.5,5,1.5,4,50.0%,1.3,,,,0,,,,,1.5,2.7,4,0,0
396,Josh Oliver,BAL,25,TE,5,2,0.6,0.4,1.6,4,0.2,0.2,7,0.4,1.6,66.7%,2.7,,,,0,,,,,0.4,4,1.6,1,0
397,Andy Dalton,NOR,35,QB,2,2,0,0,0,,0,0,0,0,0,0.0%,,4,3.5,0,0.5,5,0.9,3.5,4,4,0.9,3.5,0,0.5
398,Jimmy Garoppolo,SFO,31,QB,4,3,0,0,0,,0,0,0,0,0,0.0%,,1.75,1.75,0.25,0.75,3,1,1.8,1.8,1.75,1,1.75,1,0.5
399,Jordan Mason,SFO,23,RB,5,0,0,0,0,,0,0,0,0,0,0.0%,,0.2,1.4,0,0,7,7,1.4,0.2,0.2,7,1.4,0,0
400,James Proche,BAL,26,WR,3,0,0.67,0.33,2.33,7,0,0,7,0.3,2.3,50.0%,3.5,,,,0,,,,,0.33,7,2.33,0,0
401,Tyquan Thornton,NWE,22,WR,1,0,3,2,7,3.5,0,0,5,2,7,66.7%,2.3,,,,0,,,,,2,3.5,7,0,0
402,Joe Flacco,NYJ,37,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,1,2,0,0.33,7,2,2,1,1,2,2,0,1.33
403,Jakob Johnson,LVR,28,FB,5,2,0.4,0.4,1.2,3,0,0,5,0.4,1.2,100.0%,3,,,,0,,,,,0.4,3,1.2,0,0
404,Cooper Rush,DAL,29,QB,5,4,0,0,0,,0,0,0,0,0,0.0%,,1.8,1.2,0,0.2,6,0.7,1.2,1.8,1.8,0.7,1.2,0,0.4
405,Mason Schreck,HOU,29,TE,2,1,1,1,3,3,0,0,6,1,3,100.0%,3,,,,0,,,,,1,3,3,0,0
406,Troy Hairston,HOU,24,FB,5,1,0.2,0.2,1,5,0,0,5,0.2,1,100.0%,5,,,,0,,,,,0.2,5,1,0,0
407,Wan'Dale Robinson,NYG,21,WR,1,0,1,1,5,5,0,1,5,1,5,100.0%,5,,,,0,,,,,1,5,5,0,0
408,Nick Vannett,NOR,29,TE,1,0,1,1,5,5,0,0,5,1,5,100.0%,5,,,,0,,,,,1,5,5,0,0
409,Bailey Zappe,NWE,23,QB,2,1,0,0,0,,0,0,0,0,0,0.0%,,2.5,2.5,0,0,5,1,2.5,2.5,2.5,1,2.5,0,1
410,Chris Evans,CIN,25,RB,5,0,0.4,0.2,0.8,4,0,0,4,0.2,0.8,50.0%,2,,,,0,,,,,0.2,4,0.8,0,0
411,Ty Johnson,NYJ,25,RB,5,0,0.6,0.2,0.8,4,0,0,4,0.2,0.8,33.3%,1.3,,,,0,,,,,0.2,4,0.8,0,0
412,Keith Kirkwood,NOR,28,WR,1,1,1,1,4,4,0,0,4,1,4,100.0%,4,,,,0,,,,,1,4,4,0,0
413,Jack Stoll,PHI,24,TE,5,3,0.4,0.2,0.8,4,0,0,4,0.2,0.8,50.0%,2,,,,0,,,,,0.2,4,0.8,0,0
414,Jalen Tolbert,DAL,23,WR,1,0,2,1,4,4,0,0,4,1,4,50.0%,2,,,,0,,,,,1,4,4,0,0
415,M.J. Stewart,HOU,27,DB,5,0,0,0,0,,0,0,0,0,0,0.0%,,0.2,0.6,0,0.2,3,3,0.6,0.2,0.2,3,0.6,0,0
416,KaVontae Turpin,DAL,26,WR,5,0,0,0,0,,0,0,0,0,0,0.0%,,0.2,0.6,0,0,3,3,0.6,0.2,0.2,3,0.6,0,0
417,Derek Watt,PIT,30,FB,5,1,0.2,0.2,0.2,1,0,0,1,0.2,0.2,100.0%,1,0.2,0.4,0,0.2,2,2,0.4,0.2,0.4,1.5,0.6,0,0
418,Stephen Anderson,ARI,29,TE,5,0,0.2,0.2,0.4,2,0,0,2,0.2,0.4,100.0%,2,,,,0,,,,,0.2,2,0.4,0,0
419,Marcedes Lewis,GNB,38,TE,5,5,0.2,0.2,0.4,2,0.2,0.2,2,0.2,0.4,100.0%,2,,,,0,,,,,0.2,2,0.4,1,0
420,Davis Mills,HOU,24,QB,5,5,0,0,0,,0,0,0,0,0,0.0%,,1.2,0.4,0,0,3,0.3,0.4,1.2,1.2,0.3,0.4,0,0.8
421,Devine Ozigbo,DEN,26,RB,1,0,0,0,0,,0,0,0,0,0,0.0%,,1,2,0,0,2,2,2,1,1,2,2,0,0
422,Adam Prentice,NOR,25,FB,3,1,0.33,0.33,0.67,2,0,0,2,0.3,0.7,100.0%,2,,,,0,,,,,0.33,2,0.67,0,0.33
423,Damien Williams,ATL,30,RB,1,1,0,0,0,,0,0,0,0,0,0.0%,,2,2,0,0,2,1,2,2,2,1,2,0,0
424,Tua Tagovailoa,MIA,24,QB,4,4,0,0,0,,0,0,0,0,0,0.0%,,1,0.25,0,0.25,1,0.3,0.3,1,1,0.3,0.25,0,0.25
