,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
429,Mike Davis,BAL,29,RB,8,0,0.25,0.25,0.5,2,0,0,7,0.3,0.5,100.0%,2,1,2.25,0,0.13,10,2.3,2.3,1,1.25,2.2,2.75,0,0.13
430,Teagan Quitoriano,HOU,22,TE,4,2,1,0.75,5.5,7.3,0.25,0.25,13,0.8,5.5,75.0%,5.5,,,0,0,,,,,0.75,7.3,5.5,1,
431,Teddy Bridgewater,MIA,30,QB,4,1,,,,,0,0,,,,,,0.5,5.25,0,0.5,11,10.5,5.3,0.5,0.5,10.5,5.25,0,
432,Andy Isabella,ARI,26,WR,3,0,1.67,0.67,7,10.5,0,0.67,11,0.7,7,40.0%,4.2,,,0,0,,,,,0.67,10.5,7,0,
433,Chris Manhertz,JAX,30,TE,11,8,0.55,0.45,1.91,4.2,0,0.09,12,0.5,1.9,83.3%,3.5,,,0,0,,,,,0.45,4.2,1.91,0,
434,Tylan Wallace,BAL,23,WR,8,0,0.75,0.38,2.63,7,0,0,9,0.4,2.6,50.0%,3.5,,,0,0,,,,,0.38,7,2.63,0,
435,Michael Woods II,CLE,22,WR,5,0,1.2,0.4,4.2,10.5,0,0.4,15,0.4,4.2,33.3%,3.5,,,0,0,,,,,0.4,10.5,4.2,0,
436,Keke Coutee,IND,25,WR,6,0,0.17,0.17,3.33,20,0,0,20,0.2,3.3,100.0%,20,,,0,0,,,,,0.17,20,3.33,0,0.5
437,Lil'Jordan Humphrey,NWE,24,WR,6,2,0.67,0.33,3.33,10,0,0,11,0.3,3.3,50.0%,5,,,0,0,,,,,0.33,10,3.33,0,
438,Tony Jones,2TM,25,RB,4,0,0.5,0.5,3,6,0,0,7,0.5,3,100.0%,6,0.5,2,0,0,6,4,2,0.5,1,5,5,0,
439,Marcedes Lewis,GNB,38,TE,12,12,0.25,0.25,1.67,6.7,0.08,0.17,19,0.3,1.7,100.0%,6.7,,,0,0,,,,,0.25,6.7,1.67,1,
440,Kyle Rudolph,TAM,33,TE,5,0,0.8,0.4,4,10,0,0.2,12,0.4,4,50.0%,5,,,0,0,,,,,0.4,10,4,0,
441,DJ Turner,LVR,25,WR,7,0,,,,,0,0,,,,,,0.43,2.86,0,0.14,18,6.7,2.9,0.4,0.43,6.7,2.86,0,0.14
442,Jesper Horsted,LVR,25,TE,11,0,0.36,0.27,1.73,6.3,0,0,9,0.3,1.7,75.0%,4.8,,,0,0,,,,,0.27,6.3,1.73,0,
443,Trey Sermon,PHI,23,RB,2,0,,,,,0,0,,,,,,1,9.5,0,1,14,9.5,9.5,1,1,9.5,9.5,0,
444,Derek Watt,PIT,30,FB,11,3,0.36,0.36,0.73,2,0.09,0.09,5,0.4,0.7,100.0%,2,0.36,1,0,0.36,4,2.8,1,0.4,0.73,2.4,1.73,1,
445,Michael Burton,KAN,30,FB,11,0,0.27,0.18,1,5.5,0,0,9,0.2,1,66.7%,3.7,0.36,0.64,0,0.18,6,1.8,0.6,0.4,0.55,3,1.64,0,
446,Keith Kirkwood,NOR,28,WR,2,1,1,1,9,9,0,0.5,14,1,9,100.0%,9,,,0,0,,,,,1,9,9,0,
447,Cole Beasley,TAM,33,WR,2,0,2.5,2,8.5,4.3,0,0.5,5,2,8.5,80.0%,3.4,,,0,0,,,,,2,4.3,8.5,0,
448,Braylon Sanders,MIA,23,WR,1,0,2,2,17,8.5,0,0,13,2,17,100.0%,8.5,,,0,0,,,,,2,8.5,17,0,1
449,J.J. Taylor,NWE,24,RB,1,0,1,1,8,8,0,0,8,1,8,100.0%,8,10,9,0,0,5,0.9,9,10,11,1.5,17,0,
450,Juwann Winfree,GNB,26,WR,3,0,1.33,0.33,5.67,17,0,0.33,17,0.3,5.7,25.0%,4.3,,,0,0,,,,,0.33,17,5.67,0,
451,Zander Horvath,LAC,24,FB,11,2,0.73,0.45,0.73,1.6,0.18,0.18,5,0.5,0.7,62.5%,1,0.36,0.73,0,0.18,3,2,0.7,0.4,0.82,1.8,1.45,2,
452,Dennis Houston,DAL,23,WR,2,0,3,1,8,8,0,0,11,1,8,33.3%,2.7,,,0,0,,,,,1,8,8,0,
453,Jameis Winston,NOR,28,QB,3,3,,,,,0,0,,,,,,1.67,5.33,0,0,6,3.2,5.3,1.7,1.67,3.2,5.33,0,1
454,Quintez Cephus,DET,24,WR,4,1,0.75,0.5,3.75,7.5,0,0.25,9,0.5,3.8,66.7%,5,,,0,0,,,,,0.5,7.5,3.75,0,
455,Jeff Driskel,HOU,29,QB,2,0,,,,,0,0,,,,,,1,7.5,0,1,10,7.5,7.5,1,1,7.5,7.5,0,
456,Bryan Edwards,ATL,24,WR,7,1,0.71,0.43,2.14,5,0,0,10,0.4,2.1,60.0%,3,,,0,0,,,,,0.43,5,2.14,0,
457,Penny Hart,SEA,26,WR,7,0,0.14,0.14,2.14,15,0,0.14,15,0.1,2.1,100.0%,15,,,0,0,,,,,0.14,15,2.14,0,
458,Tyler Kroft,SFO,30,TE,5,3,0.6,0.4,3,7.5,0,0,9,0.4,3,66.7%,5,,,0,0,,,,,0.4,7.5,3,0,
459,Ihmir Smith-Marsette,CHI,23,WR,6,0,0.67,0.17,2.5,15,0,0,15,0.2,2.5,25.0%,3.8,0.17,-0.17,0,0,-1,-1,-0.2,0.2,0.33,7,2.33,0,0.17
460,Skylar Thompson,MIA,25,QB,4,1,,,,,0,0,,,,,,2.5,3.5,0,0.25,9,1.4,3.5,2.5,2.5,1.4,3.5,0,0.5
461,Salvon Ahmed,MIA,24,RB,7,0,,,,,0,0,,,,,,0.57,1.86,0,0.14,7,3.3,1.9,0.6,0.57,3.3,1.86,0,
462,Deonte Harty,NOR,25,WR,4,0,0.5,0.5,3.25,6.5,0,0,9,0.5,3.3,100.0%,6.5,,,0,0,,,,,0.5,6.5,3.25,0,0.25
463,Ty Montgomery,NWE,29,WR,1,0,4,3,15,5,1,1,7,3,15,75.0%,3.8,2,-2,0,0,0,-1,-2,2,5,2.6,13,1,
464,C.J. Moore,DET,27,S,5,0,,,,,0,0,,,,,,0.2,2.6,0,0.2,13,13,2.6,0.2,0.2,13,2.6,0,0.2
465,Nick Vannett,NOR,29,TE,3,0,0.67,0.67,4.33,6.5,0,0,8,0.7,4.3,100.0%,6.5,,,0,0,,,,,0.67,6.5,4.33,0,
466,Kyle Allen,HOU,26,QB,1,1,,,,,0,0,,,,,,4,12,0,2,5,3,12,4,4,3,12,0,2
467,Jake Gervase,LAR,27,LB,11,0,0.09,0.09,1.09,12,0,0.09,12,0.1,1.1,100.0%,12,,,0,0,,,,,0.09,12,1.09,0,
468,Troy Hairston,HOU,24,FB,11,4,0.36,0.27,1.09,4,0,0,5,0.3,1.1,75.0%,3,,,0,0,,,,,0.27,4,1.09,0,
469,Brandon Johnson,DEN,24,WR,2,0,3,1.5,6,4,0.5,0.5,9,1.5,6,50.0%,2,,,0,0,,,,,1.5,4,6,1,
470,Marlon Mack,2TM,26,,3,0,0.33,0.33,1.67,5,0,0,5,0.3,1.7,100.0%,5,0.67,2.33,0,0,7,3.5,2.3,0.7,1,4,4,0,
471,Jalen Tolbert,DAL,23,WR,7,1,0.43,0.29,1.71,6,0,0,8,0.3,1.7,66.7%,4,,,0,0,,,,,0.29,6,1.71,0,
472,Miles Boykin,PIT,26,WR,10,0,0.2,0.1,1.1,11,0,0.1,11,0.1,1.1,50.0%,5.5,,,0,0,,,,,0.1,11,1.1,0,
473,Snoop Conner,JAX,22,RB,3,0,,,,,0,0,,,,,,1,3.67,0,0,5,3.7,3.7,1,1,3.7,3.67,0,
474,Sean McKeon,DAL,25,TE,7,0,0.43,0.29,1.57,5.5,0,0.14,10,0.3,1.6,66.7%,3.7,,,0,0,,,,,0.29,5.5,1.57,0,
475,Colt McCoy,ARI,36,QB,2,2,,,,,0,0,,,,,,3.5,5,0,1.5,4,1.4,5,3.5,3.5,1.4,5,0,0.5
476,Keith Smith,ATL,30,FB,12,3,0.17,0.08,0.67,8,0,0,8,0.1,0.7,50.0%,4,0.08,0.17,0,0.08,2,2,0.2,0.1,0.17,5,0.83,0,
477,Brett Rypien,DEN,26,QB,1,1,,,,,0,0,,,,,,3,9,0,2,6,3,9,3,3,3,9,0,1
478,Matthew Stafford,LAR,34,QB,9,9,,,,,0,0,,,,,,1.44,1,0.11,0.33,4,0.7,1,1.4,1.44,0.7,1,1,0.56
479,Corey Clement,ARI,28,RB,4,0,0.25,0.25,2,8,0,0.25,8,0.3,2,100.0%,8,,,0,0,,,,,0.25,8,2,0,
480,Tyron Johnson,2TM,26,WR,4,1,0.25,0.25,2,8,0,0,8,0.3,2,100.0%,8,,,0,0,,,,,0.25,8,2,0,
481,Trevor Siemian,CHI,31,QB,2,1,,,,,0,0,,,,,,2,4,0,0.5,6,2,4,2,2,2,4,0,
482,Maurice Alexander,DET,25,WR,6,0,0.17,0.17,1.17,7,0,0,7,0.2,1.2,100.0%,7,,,0,0,,,,,0.17,7,1.17,0,
483,Jalen Camp,HOU,24,WR,1,0,1,1,7,7,0,1,7,1,7,100.0%,7,,,0,0,,,,,1,7,7,0,
484,Kylin Hill,GNB,24,RB,2,0,,,,,0,0,,,,,,0.5,3.5,0,0.5,7,7,3.5,0.5,0.5,7,3.5,0,
485,David Johnson,NOR,31,RB,1,0,1,1,11,11,0,1,11,1,11,100.0%,11,1,-4,0,0,-4,-4,-4,1,2,3.5,7,0,
486,Tommy Sweeney,BUF,27,TE,4,0,0.25,0.25,1.75,7,0,0.25,7,0.3,1.8,100.0%,7,,,0,0,,,,,0.25,7,1.75,0,
487,Maxx Williams,ARI,28,TE,6,0,0.17,0.17,1.17,7,0,0,7,0.2,1.2,100.0%,7,,,0,0,,,,,0.17,7,1.17,0,
488,Joe Flacco,NYJ,37,QB,3,3,,,,,0,0,,,,,,1,2,0,0.33,7,2,2,1,1,2,2,0,1.33
489,Jacob Harris,LAR,25,WR,5,0,0.2,0.2,1.2,6,0,0.2,6,0.2,1.2,100.0%,6,,,0,0,,,,,0.2,6,1.2,0,
490,Jakob Johnson,LVR,28,FB,11,6,0.36,0.27,0.55,2,0,0,5,0.3,0.5,75.0%,1.5,,,0,0,,,,,0.27,2,0.55,0,
491,Kene Nwangwu,MIN,24,RB,11,0,0.09,0.09,0.45,5,0,0,5,0.1,0.5,100.0%,5,0.36,0.09,0,0,4,0.3,0.1,0.4,0.45,1.2,0.55,0,
492,Cooper Rush,DAL,29,QB,7,5,,,,,0,0,,,,,,1.29,0.86,0,0.14,6,0.7,0.9,1.3,1.29,0.7,0.86,0,0.29
493,Mason Schreck,HOU,29,TE,2,1,1,1,3,3,0,0,6,1,3,100.0%,3,,,0,0,,,,,1,3,3,0,
494,Stone Smartt,LAC,24,TE,2,0,0.5,0.5,3,6,0,0.5,6,0.5,3,100.0%,6,,,0,0,,,,,0.5,6,3,0,
495,Jason Moore,LAC,27,WR,6,0,0.33,0.17,0.83,5,0,0,5,0.2,0.8,50.0%,2.5,,,0,0,,,,,0.17,5,0.83,0,
496,Devine Ozigbo,DEN,26,RB,3,0,0.33,0.33,1,3,0,0,3,0.3,1,100.0%,3,0.33,0.67,0,0,2,2,0.7,0.3,0.67,2.5,1.67,0,
497,Pierre Strong,NWE,24,RB,10,0,,,,,0,0,,,,,,0.1,0.5,0,0,5,5,0.5,0.1,0.1,5,0.5,0,
498,Marcus Allen,PIT,26,LB,11,0,,,,,0,0,,,,,,0.09,0.36,0,0.09,4,4,0.4,0.1,0.09,4,0.36,0,
499,Kevin Harris,NWE,22,RB,2,0,,,,,0,0,,,,,,2,2,0,0,3,1,2,2,2,1,2,0,
