,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
427,Tim Jones,JAX,24,WR,13,1,0.31,0.23,2.31,10,0,0.08,20,0.2,2.3,75.0%,7.5,,,0,0,,,,,0.23,10,2.31,0,
428,Corey Clement,ARI,28,RB,5,0,0.4,0.4,5.8,14.5,0,0.4,21,0.4,5.8,100.0%,14.5,,,0,0,,,,,0.4,14.5,5.8,0,
429,Luke Farrell,JAX,25,TE,13,0,0.23,0.23,2.23,9.7,0,0.15,15,0.2,2.2,100.0%,9.7,,,0,0,,,,,0.23,9.7,2.23,0,
430,Mitchell Trubisky,PIT,28,QB,6,4,,,,,0,0,,,,,,2.17,4.83,0.17,0.5,9,2.2,4.8,2.2,2.17,2.2,4.83,1,
431,Tyrie Cleveland,DEN,25,WR,6,0,1.17,0.33,4.67,14,0,0.17,16,0.3,4.7,28.6%,4,,,0,0,,,,,0.33,14,4.67,0,
432,Jaelon Darden,TAM,23,WR,12,0,0.17,0.17,2.17,13,0,0.08,25,0.2,2.2,100.0%,13,0.08,0.17,0,0,2,2,0.2,0.1,0.25,9.3,2.33,0,
433,Jalen Nailor,MIN,23,WR,11,0,0.36,0.18,2.55,14,0,0.18,15,0.2,2.5,50.0%,7,,,0,0,,,,,0.18,14,2.55,0,
434,Chris Conley,2TM,30,WR,5,0,0.8,0.2,5.4,27,0,0.2,27,0.2,5.4,25.0%,6.8,,,0,0,,,,,0.2,27,5.4,0,
435,Tyler Davis,GNB,25,TE,13,1,0.54,0.31,2,6.5,0,0.08,23,0.3,2,57.1%,3.7,,,0,0,,,,,0.31,6.5,2,0,
436,Ben Ellefson,MIN,26,TE,4,1,0.75,0.75,6.5,8.7,0,0.5,12,0.8,6.5,100.0%,8.7,,,0,0,,,,,0.75,8.7,6.5,0,
437,Trace McSorley,ARI,27,QB,3,0,,,,,0,0,,,,,,1.33,8.67,0,0.33,14,6.5,8.7,1.3,1.33,6.5,8.67,0,
438,DJ Turner,LVR,25,WR,9,0,0.11,0,0,,0,0,0,0,0,0.0%,0,0.44,2.89,0,0.11,18,6.5,2.9,0.4,0.44,6.5,2.89,0,0.11
439,KaVontae Turpin,DAL,26,WR,13,0,0.15,0.08,0.69,9,0,0,9,0.1,0.7,50.0%,4.5,0.23,1.31,0,0.08,11,5.7,1.3,0.2,0.31,6.5,2,0,0.15
440,Derek Watt,PIT,30,FB,13,3,0.38,0.38,0.85,2.2,0.08,0.08,5,0.4,0.8,100.0%,2.2,0.38,1.15,0,0.38,4,3,1.2,0.4,0.77,2.6,2,1,
441,Trevon Wesco,CHI,27,TE,12,1,0.33,0.17,2.17,13,0,0.08,23,0.2,2.2,50.0%,6.5,,,0,0,,,,,0.17,13,2.17,0,
442,Simi Fehoko,DAL,25,WR,5,0,0.8,0.6,4.8,8,0,0.2,12,0.6,4.8,75.0%,6,,,0,0,,,,,0.6,8,4.8,0,
443,Ryan Griffin,CHI,32,TE,11,0,0.55,0.27,2.18,8,0,0.09,18,0.3,2.2,50.0%,4,,,0,0,,,,,0.27,8,2.18,0,
444,D'Ernest Johnson,CLE,26,RB,11,0,0.27,0.27,0.64,2.3,0,0,7,0.3,0.6,100.0%,2.3,0.36,1.55,0,0.09,7,4.3,1.5,0.4,0.64,3.4,2.18,0,
445,Dezmon Patmon,IND,24,WR,1,0,6,2,24,12,0,1,17,2,24,33.3%,4,,,0,0,,,,,2,12,24,0,
446,Cole Turner,WAS,22,TE,6,2,1.5,0.33,3.83,11.5,0,0.17,18,0.3,3.8,22.2%,2.6,,,0,0,,,,,0.33,11.5,3.83,0,
447,Shane Zylstra,DET,26,TE,9,1,0.56,0.44,2.56,5.8,0.11,0.22,14,0.4,2.6,80.0%,4.6,,,0,0,,,,,0.44,5.8,2.56,1,
448,Mike Davis,BAL,29,RB,8,0,0.25,0.25,0.5,2,0,0,7,0.3,0.5,100.0%,2,1,2.25,0,0.13,10,2.3,2.3,1,1.25,2.2,2.75,0,0.13
449,Teagan Quitoriano,HOU,22,TE,6,4,1.17,0.5,3.67,7.3,0.17,0.17,13,0.5,3.7,42.9%,3.1,,,0,0,,,,,0.5,7.3,3.67,1,
450,Nick Vannett,2TM,29,,5,1,0.8,0.6,4.4,7.3,0,0,9,0.6,4.4,75.0%,5.5,,,0,0,,,,,0.6,7.3,4.4,0,
451,Teddy Bridgewater,MIA,30,QB,4,1,,,,,0,0,,,,,,0.5,5.25,0,0.5,11,10.5,5.3,0.5,0.5,10.5,5.25,0,
452,Julius Chestnut,TEN,22,RB,2,0,1,1,4,4,0,0,4,1,4,100.0%,4,2.5,6.5,0,0.5,5,2.6,6.5,2.5,3.5,3,10.5,0,
453,Andy Isabella,ARI,26,WR,3,0,1.67,0.67,7,10.5,0,0.67,11,0.7,7,40.0%,4.2,,,0,0,,,,,0.67,10.5,7,0,
454,Tylan Wallace,BAL,23,WR,8,0,0.75,0.38,2.63,7,0,0,9,0.4,2.6,50.0%,3.5,,,0,0,,,,,0.38,7,2.63,0,
455,Michael Woods II,CLE,22,WR,6,0,1,0.33,3.5,10.5,0,0.33,15,0.3,3.5,33.3%,3.5,,,0,0,,,,,0.33,10.5,3.5,0,
456,Keke Coutee,IND,25,WR,6,0,0.17,0.17,3.33,20,0,0,20,0.2,3.3,100.0%,20,,,0,0,,,,,0.17,20,3.33,0,0.5
457,Lil'Jordan Humphrey,NWE,24,WR,6,2,0.67,0.33,3.33,10,0,0,11,0.3,3.3,50.0%,5,,,0,0,,,,,0.33,10,3.33,0,
458,Marcedes Lewis,GNB,38,TE,13,13,0.31,0.23,1.54,6.7,0.08,0.15,19,0.2,1.5,75.0%,5,,,0,0,,,,,0.23,6.7,1.54,1,
459,Kyle Rudolph,TAM,33,TE,6,0,0.67,0.33,3.33,10,0,0.17,12,0.3,3.3,50.0%,5,,,0,0,,,,,0.33,10,3.33,0,
460,Jesper Horsted,LVR,25,TE,11,0,0.36,0.27,1.73,6.3,0,0,9,0.3,1.7,75.0%,4.8,,,0,0,,,,,0.27,6.3,1.73,0,
461,Trey Sermon,PHI,23,RB,2,0,,,,,0,0,,,,,,1,9.5,0,1,14,9.5,9.5,1,1,9.5,9.5,0,
462,Michael Burton,KAN,30,FB,13,0,0.23,0.15,0.85,5.5,0,0,9,0.2,0.8,66.7%,3.7,0.38,0.54,0,0.15,6,1.4,0.5,0.4,0.54,2.6,1.38,0,
463,Penny Hart,SEA,26,WR,8,0,0.25,0.25,2.25,9,0,0.13,15,0.3,2.3,100.0%,9,,,0,0,,,,,0.25,9,2.25,0,
464,Keith Kirkwood,NOR,28,WR,2,1,1,1,9,9,0,0.5,14,1,9,100.0%,9,,,0,0,,,,,1,9,9,0,
465,Cole Beasley,TAM,33,WR,2,0,2.5,2,8.5,4.3,0,0.5,5,2,8.5,80.0%,3.4,,,0,0,,,,,2,4.3,8.5,0,
466,Snoop Conner,JAX,22,RB,4,0,,,,,0,0,,,,,,1,4.25,0,0,6,4.3,4.3,1,1,4.3,4.25,0,
467,Braylon Sanders,MIA,23,WR,1,0,2,2,17,8.5,0,0,13,2,17,100.0%,8.5,,,0,0,,,,,2,8.5,17,0,1
468,Stone Smartt,LAC,24,TE,4,1,1.25,1,4.25,4.3,0,0.25,8,1,4.3,80.0%,3.4,,,0,0,,,,,1,4.3,4.25,0,
469,J.J. Taylor,NWE,24,RB,1,0,1,1,8,8,0,0,8,1,8,100.0%,8,10,9,0,0,5,0.9,9,10,11,1.5,17,0,
470,Juwann Winfree,GNB,26,WR,3,0,1.33,0.33,5.67,17,0,0.33,17,0.3,5.7,25.0%,4.3,,,0,0,,,,,0.33,17,5.67,0,
471,Zander Horvath,LAC,24,FB,13,2,0.62,0.38,0.62,1.6,0.15,0.15,5,0.4,0.6,62.5%,1,0.31,0.62,0,0.15,3,2,0.6,0.3,0.69,1.8,1.23,2,
472,Dennis Houston,DAL,23,WR,2,0,3,1,8,8,0,0,11,1,8,33.3%,2.7,,,0,0,,,,,1,8,8,0,
473,Jameis Winston,NOR,28,QB,3,3,,,,,0,0,,,,,,1.67,5.33,0,0,6,3.2,5.3,1.7,1.67,3.2,5.33,0,1
474,Quintez Cephus,DET,24,WR,4,1,0.75,0.5,3.75,7.5,0,0.25,9,0.5,3.8,66.7%,5,,,0,0,,,,,0.5,7.5,3.75,0,
475,Bryan Edwards,ATL,24,WR,7,1,0.71,0.43,2.14,5,0,0,10,0.4,2.1,60.0%,3,,,0,0,,,,,0.43,5,2.14,0,
476,Salvon Ahmed,MIA,24,RB,8,0,,,,,0,0,,,,,,0.63,1.75,0,0.13,7,2.8,1.8,0.6,0.63,2.8,1.75,0,
477,Ihmir Smith-Marsette,2TM,23,,7,0,0.57,0.14,2.14,15,0,0,15,0.1,2.1,25.0%,3.8,0.14,-0.14,0,0,0,-1,-0.1,0.1,0.29,7,2,0,0.14
478,Skylar Thompson,MIA,25,QB,5,1,,,,,0,0,,,,,,2,2.8,0,0.2,9,1.4,2.8,2,2,1.4,2.8,0,0.4
479,Kyle Allen,HOU,26,QB,2,2,,,,,0,0,,,,,,3,6.5,0,1,5,2.2,6.5,3,3,2.2,6.5,0,2
480,Deonte Harty,NOR,25,WR,4,0,0.5,0.5,3.25,6.5,0,0,9,0.5,3.3,100.0%,6.5,,,0,0,,,,,0.5,6.5,3.25,0,0.25
481,Ty Montgomery,NWE,29,WR,1,0,4,3,15,5,1,1,7,3,15,75.0%,3.8,2,-2,0,0,0,-1,-2,2,5,2.6,13,1,
482,Austin Trammell,LAR,24,WR,2,0,2,1,6.5,6.5,0,0.5,8,1,6.5,50.0%,3.3,,,0,0,,,,,1,6.5,6.5,0,
483,Jake Gervase,LAR,27,LB,13,0,0.08,0.08,0.92,12,0,0.08,12,0.1,0.9,100.0%,12,,,0,0,,,,,0.08,12,0.92,0,
484,Troy Hairston,HOU,24,FB,12,4,0.42,0.25,1,4,0,0,5,0.3,1,60.0%,2.4,,,0,0,,,,,0.25,4,1,0,
485,Brandon Johnson,DEN,24,WR,4,0,2.5,0.75,3,4,0.25,0.25,9,0.8,3,30.0%,1.2,,,0,0,,,,,0.75,4,3,1,
486,Jalen Tolbert,DAL,23,WR,8,1,0.38,0.25,1.5,6,0,0,8,0.3,1.5,66.7%,4,,,0,0,,,,,0.25,6,1.5,0,
487,Miles Boykin,PIT,26,WR,12,0,0.17,0.08,0.92,11,0,0.08,11,0.1,0.9,50.0%,5.5,,,0,0,,,,,0.08,11,0.92,0,
488,Sean McKeon,DAL,25,TE,9,0,0.33,0.22,1.22,5.5,0,0.11,10,0.2,1.2,66.7%,3.7,,,0,0,,,,,0.22,5.5,1.22,0,
489,Danny Gray,SFO,23,WR,10,0,0.7,0.1,1,10,0,0.1,10,0.1,1,14.3%,1.4,,,0,0,,,,,0.1,10,1,0,
490,Keith Smith,ATL,30,FB,13,4,0.15,0.08,0.62,8,0,0,8,0.1,0.6,50.0%,4,0.08,0.15,0,0.08,2,2,0.2,0.1,0.15,5,0.77,0,
491,Stephen Anderson,ARI,29,TE,13,0,0.38,0.23,0.69,3,0,0,6,0.2,0.7,60.0%,1.8,,,0,0,,,,,0.23,3,0.69,0,
492,Brett Rypien,DEN,26,QB,2,1,,,,,0,0,,,,,,2,4.5,0,1,6,2.3,4.5,2,2,2.3,4.5,0,1
493,Penei Sewell,DET,22,T,13,13,0.08,0.08,0.69,9,0,0.08,9,0.1,0.7,100.0%,9,,,0,0,,,,,0.08,9,0.69,0,
494,Matthew Stafford,LAR,34,QB,9,9,,,,,0,0,,,,,,1.44,1,0.11,0.33,4,0.7,1,1.4,1.44,0.7,1,1,0.56
495,Mike White,NYJ,27,QB,3,3,,,,,0,0,,,,,,2,3,0.33,1,4,1.5,3,2,2,1.5,3,1,0.33
496,Tyron Johnson,2TM,26,WR,4,1,0.25,0.25,2,8,0,0,8,0.3,2,100.0%,8,,,0,0,,,,,0.25,8,2,0,
497,Trevor Siemian,CHI,31,QB,2,1,,,,,0,0,,,,,,2,4,0,0.5,6,2,4,2,2,2,4,0,
498,Maurice Alexander,DET,25,WR,7,0,0.14,0.14,1,7,0,0,7,0.1,1,100.0%,7,,,0,0,,,,,0.14,7,1,0,
499,Jalen Camp,HOU,24,WR,2,0,0.5,0.5,3.5,7,0,0.5,7,0.5,3.5,100.0%,7,,,0,0,,,,,0.5,7,3.5,0,
