,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
422,Ronald Jones II,KAN,25,RB,5,0,0.2,0.2,4.4,22,0,0.2,22,0.2,4.4,100.0%,22,1.4,5,0,0.2,6,3.6,5,1.4,1.6,5.9,9.4,0,
423,Chris Conley,2TM,30,WR,8,1,0.88,0.5,5.75,11.5,0,0.25,27,0.5,5.8,57.1%,6.6,,,0,0,,,,,0.5,11.5,5.75,0,
424,C.J. Ham,MIN,29,FB,16,4,0.5,0.38,2.44,6.5,0,0.25,12,0.4,2.4,75.0%,4.9,0.25,0.44,0.13,0.19,3,1.8,0.4,0.3,0.63,4.6,2.88,2,
425,Stephen Sullivan,CAR,26,TE,13,0,0.46,0.15,3.54,23,0,0.15,33,0.2,3.5,33.3%,7.7,,,0,0,,,,,0.15,23,3.54,0,
426,Dwayne Washington,NOR,28,RB,12,0,0.08,0.08,0.58,7,0,0,7,0.1,0.6,100.0%,7,0.92,3.17,0,0.17,8,3.5,3.2,0.9,1,3.8,3.75,0,
427,David Johnson,NOR,31,RB,4,0,0.5,0.5,4.75,9.5,0,0.5,11,0.5,4.8,100.0%,9.5,3,6,0,0,5,2,6,3,3.5,3.1,10.8,0,0.25
428,Snoop Conner,JAX,22,RB,7,0,,,,,0,0,,,,,,1.71,6,0.14,0.29,8,3.5,6,1.7,1.71,3.5,6,1,
429,Brandon Johnson,DEN,24,WR,6,1,2.33,1,7,7,0.17,0.33,12,1,7,42.9%,3,,,0,0,,,,,1,7,7,1,
430,Chris Manhertz,JAX,30,TE,16,10,0.5,0.38,2.63,7,0,0.13,21,0.4,2.6,75.0%,5.3,,,0,0,,,,,0.38,7,2.63,0,
431,Laquon Treadwell,SEA,27,WR,5,0,2,1.2,8.4,7,0,0.6,17,1.2,8.4,60.0%,4.2,,,0,0,,,,,1.2,7,8.4,0,
432,Anthony McFarland Jr.,PIT,23,RB,1,0,2,2,11,5.5,0,1,12,2,11,100.0%,5.5,6,30,0,3,14,5,30,6,8,5.1,41,0,
433,Racey McMath,TEN,23,WR,4,0,2,0.5,10,20,0,0.25,39,0.5,10,25.0%,5,,,0,0,,,,,0.5,20,10,0,
434,Andre Baccellia,ARI,25,WR,7,0,1.29,0.86,5.57,6.5,0,0.57,11,0.9,5.6,66.7%,4.3,,,0,0,,,,,0.86,6.5,5.57,0,
435,P.J. Walker,CAR,27,QB,6,5,,,,,0,0,,,,,,1,6.5,0,0.5,20,6.5,6.5,1,1,6.5,6.5,0,
436,Chris Evans,CIN,25,RB,12,0,0.33,0.25,3.17,12.7,0.08,0.17,26,0.3,3.2,75.0%,9.5,,,0,0,,,,,0.25,12.7,3.17,1,
437,Mike Thomas,CIN,28,WR,10,2,1,0.2,3.8,19,0,0.1,33,0.2,3.8,20.0%,3.8,,,0,0,,,,,0.2,19,3.8,0,
438,Mitchell Trubisky,PIT,28,QB,7,5,,,,,0,0,,,,,,2.71,5.43,0.29,1,9,2,5.4,2.7,2.71,2,5.43,2,
439,Ke'Shawn Vaughn,TAM,25,RB,14,0,0.14,0.07,0.79,11,0,0.07,11,0.1,0.8,50.0%,5.5,0.64,1.93,0,0.07,6,3,1.9,0.6,0.71,3.8,2.71,0,
440,Dax Milne,WAS,23,WR,14,1,0.5,0.43,2.64,6.2,0.07,0.14,12,0.4,2.6,85.7%,5.3,,,0,0,,,,,0.43,6.2,2.64,1,
441,Nick Vannett,2TM,29,,8,2,0.63,0.5,4.63,9.3,0,0.13,15,0.5,4.6,80.0%,7.4,,,0,0,,,,,0.5,9.3,4.63,0,
442,Colt McCoy,ARI,36,QB,4,3,,,,,0,0,,,,,,3.5,9,0,1.25,9,2.6,9,3.5,3.5,2.6,9,0,0.5
443,Cole Beasley,2TM,33,,4,1,1.75,1.5,8.75,5.8,0,0.25,9,1.5,8.8,85.7%,5,,,0,0,,,,,1.5,5.8,8.75,0,
444,Kendall Blanton,LAR,27,TE,4,0,0.5,0.5,8.75,17.5,0,0.25,28,0.5,8.8,100.0%,17.5,,,0,0,,,,,0.5,17.5,8.75,0,
445,Jarrett Stidham,LVR,26,QB,4,1,,,,,0,0,,,,,,1.75,8.5,0,1,11,4.9,8.5,1.8,1.75,4.9,8.5,0,0.25
446,Jimmy Garoppolo,SFO,31,QB,11,10,,,,,0,0,,,,,,2.09,3,0.18,1.09,6,1.4,3,2.1,2.09,1.4,3,2,0.27
447,Montrell Washington,DEN,23,WR,15,1,0.6,0.27,0.13,0.5,0,0,4,0.3,0.1,44.4%,0.2,0.33,2,0,0,19,6,2,0.3,0.6,3.6,2.13,0,0.33
448,John Wolford,LAR,27,QB,3,3,,,,,0,0,,,,,,2.67,10.7,0,0.67,14,4,10.7,2.7,2.67,4,10.7,0,1
449,Derek Watt,PIT,30,FB,16,3,0.31,0.31,0.69,2.2,0.06,0.06,5,0.3,0.7,100.0%,2.2,0.5,1.25,0,0.44,4,2.5,1.3,0.5,0.81,2.4,1.94,1,
450,Tim Jones,JAX,24,WR,16,1,0.25,0.19,1.88,10,0,0.06,20,0.2,1.9,75.0%,7.5,,,0,0,,,,,0.19,10,1.88,0,
451,Teagan Quitoriano,HOU,22,TE,8,5,1.25,0.5,3.75,7.5,0.25,0.25,13,0.5,3.8,40.0%,3,,,0,0,,,,,0.5,7.5,3.75,2,
452,Jonathan Ward,2TM,25,,7,0,0.14,0.14,0.57,4,0,0,4,0.1,0.6,100.0%,4,0.57,3.71,0,0.29,12,6.5,3.7,0.6,0.71,6,4.29,0,
453,Luke Farrell,JAX,25,TE,16,0,0.19,0.19,1.81,9.7,0,0.13,15,0.2,1.8,100.0%,9.7,,,0,0,,,,,0.19,9.7,1.81,0,
454,Tyrie Cleveland,DEN,25,WR,6,0,1.17,0.33,4.67,14,0,0.17,16,0.3,4.7,28.6%,4,,,0,0,,,,,0.33,14,4.67,0,
455,Jaelon Darden,2TM,23,,13,0,0.15,0.15,2,13,0,0.08,25,0.2,2,100.0%,13,0.08,0.15,0,0,2,2,0.2,0.1,0.23,9.3,2.15,0,
456,Larry Rountree,LAC,23,RB,3,0,0.33,0.33,4.33,13,0,0.33,13,0.3,4.3,100.0%,13,3.33,5,0,0,5,1.5,5,3.3,3.67,2.5,9.33,0,
457,Teddy Bridgewater,MIA,30,QB,5,2,,,,,0,0,,,,,,0.6,5.4,0,0.4,11,9,5.4,0.6,0.6,9,5.4,0,
458,Tyler Davis,GNB,25,TE,16,1,0.44,0.25,1.63,6.5,0,0.06,23,0.3,1.6,57.1%,3.7,,,0,0,,,,,0.25,6.5,1.63,0,
459,Ben Ellefson,MIN,26,TE,4,1,0.75,0.75,6.5,8.7,0,0.5,12,0.8,6.5,100.0%,8.7,,,0,0,,,,,0.75,8.7,6.5,0,
460,Ryan Griffin,CHI,32,TE,14,0,0.57,0.29,1.86,6.5,0,0.07,18,0.3,1.9,50.0%,3.3,,,0,0,,,,,0.29,6.5,1.86,0,
461,DJ Turner,LVR,25,WR,9,0,0.11,0,0,,0,0,0,0,0,0.0%,0,0.44,2.89,0,0.11,18,6.5,2.9,0.4,0.44,6.5,2.89,0,0.11
462,KaVontae Turpin*,DAL,26,WR,16,0,0.13,0.06,0.56,9,0,0,9,0.1,0.6,50.0%,4.5,0.19,1.06,0,0.06,11,5.7,1.1,0.2,0.25,6.5,1.63,0,0.13
463,Trevon Wesco,CHI,27,TE,13,1,0.31,0.15,2,13,0,0.08,23,0.2,2,50.0%,6.5,,,0,0,,,,,0.15,13,2,0,
464,Daylen Baldwin,CLE,23,WR,1,0,2,2,25,12.5,0,2,15,2,25,100.0%,12.5,,,0,0,,,,,2,12.5,25,0,
465,Michael Woods II,CLE,22,WR,9,0,1,0.44,3.33,7.5,0,0.22,15,0.4,3.3,44.4%,3.3,0.11,-0.56,0,0,-5,-5,-0.6,0.1,0.56,5,2.78,0,
466,Simi Fehoko,DAL,25,WR,5,0,0.8,0.6,4.8,8,0,0.2,12,0.6,4.8,75.0%,6,,,0,0,,,,,0.6,8,4.8,0,
467,D'Ernest Johnson,CLE,26,RB,14,0,0.21,0.21,0.5,2.3,0,0,7,0.2,0.5,100.0%,2.3,0.29,1.21,0,0.07,7,4.3,1.2,0.3,0.5,3.4,1.71,0,
468,Dezmon Patmon,IND,24,WR,1,0,6,2,24,12,0,1,17,2,24,33.3%,4,,,0,0,,,,,2,12,24,0,
469,Cole Turner,WAS,22,TE,9,2,1,0.22,2.56,11.5,0,0.11,18,0.2,2.6,22.2%,2.6,,,0,0,,,,,0.22,11.5,2.56,0,
470,Mike Davis,BAL,29,RB,8,0,0.25,0.25,0.5,2,0,0,7,0.3,0.5,100.0%,2,1,2.25,0,0.13,10,2.3,2.3,1,1.25,2.2,2.75,0,0.13
471,Andy Isabella,2TM,26,,5,0,1,0.4,4.2,10.5,0,0.4,11,0.4,4.2,40.0%,4.2,0.2,0.2,0,0,1,1,0.2,0.2,0.6,7.3,4.4,0,
472,Tylan Wallace,BAL,23,WR,8,0,0.75,0.38,2.63,7,0,0,9,0.4,2.6,50.0%,3.5,,,0,0,,,,,0.38,7,2.63,0,
473,Keke Coutee,IND,25,WR,7,0,0.14,0.14,2.86,20,0,0,20,0.1,2.9,100.0%,20,,,0,0,,,,,0.14,20,2.86,0,0.43
474,Penny Hart,SEA,26,WR,9,0,0.44,0.33,2.22,6.7,0,0.11,15,0.3,2.2,75.0%,5,,,0,0,,,,,0.33,6.7,2.22,0,
475,Lil'Jordan Humphrey,NWE,24,WR,6,2,0.67,0.33,3.33,10,0,0,11,0.3,3.3,50.0%,5,,,0,0,,,,,0.33,10,3.33,0,
476,Kyle Rudolph,TAM,33,TE,8,0,0.5,0.25,2.5,10,0,0.13,12,0.3,2.5,50.0%,5,,,0,0,,,,,0.25,10,2.5,0,
477,Freddie Swain,2TM,24,,3,1,1,0.67,6.67,10,0,0.67,11,0.7,6.7,66.7%,6.7,,,0,0,,,,,0.67,10,6.67,0,
478,Danny Gray,SFO,23,WR,12,0,0.58,0.08,0.83,10,0,0.08,10,0.1,0.8,14.3%,1.4,0.08,0.75,0,0,9,9,0.8,0.1,0.17,9.5,1.58,0,
479,Troy Hairston,HOU,24,FB,15,5,0.47,0.33,1.27,3.8,0,0,7,0.3,1.3,71.4%,2.7,,,0,0,,,,,0.33,3.8,1.27,0,
480,Jesper Horsted,LVR,25,TE,14,0,0.29,0.21,1.36,6.3,0,0,9,0.2,1.4,75.0%,4.8,,,0,0,,,,,0.21,6.3,1.36,0,
481,Trey Sermon,PHI,23,RB,2,0,,,,,0,0,,,,,,1,9.5,0,1,14,9.5,9.5,1,1,9.5,9.5,0,
482,Michael Burton,KAN,30,FB,16,0,0.19,0.13,0.69,5.5,0,0,9,0.1,0.7,66.7%,3.7,0.31,0.44,0,0.13,6,1.4,0.4,0.3,0.44,2.6,1.13,0,
483,Keith Kirkwood,NOR,28,WR,3,1,1.33,0.67,6,9,0,0.33,14,0.7,6,50.0%,4.5,,,0,0,,,,,0.67,9,6,0,
484,Adam Prentice,NOR,25,FB,10,2,0.3,0.3,0.9,3,0,0.1,4,0.3,0.9,100.0%,3,0.4,0.9,0,0.3,3,2.3,0.9,0.4,0.7,2.6,1.8,0,0.1
485,Skylar Thompson,MIA,25,QB,6,1,,,,,0,0,,,,,,1.83,3,0,0.17,9,1.6,3,1.8,1.83,1.6,3,0,0.33
486,Maxx Williams,ARI,28,TE,10,0,0.3,0.3,1.8,6,0,0,7,0.3,1.8,100.0%,6,,,0,0,,,,,0.3,6,1.8,0,
487,Blake Bell,KAN,31,TE,2,1,0.5,0.5,8.5,17,0.5,0.5,17,0.5,8.5,100.0%,17,,,0,0,,,,,0.5,17,8.5,1,
488,Braylon Sanders,MIA,23,WR,3,0,1,0.67,5.67,8.5,0,0,13,0.7,5.7,66.7%,5.7,,,0,0,,,,,0.67,8.5,5.67,0,0.33
489,Stone Smartt,LAC,24,TE,6,1,0.83,0.67,2.83,4.3,0,0.17,8,0.7,2.8,80.0%,3.4,,,0,0,,,,,0.67,4.3,2.83,0,
490,J.J. Taylor,NWE,24,RB,1,0,1,1,8,8,0,0,8,1,8,100.0%,8,10,9,0,0,5,0.9,9,10,11,1.5,17,0,
491,Juwann Winfree,GNB,26,WR,3,0,1.33,0.33,5.67,17,0,0.33,17,0.3,5.7,25.0%,4.3,,,0,0,,,,,0.33,17,5.67,0,
492,Zander Horvath,LAC,24,FB,15,2,0.53,0.33,0.53,1.6,0.13,0.13,5,0.3,0.5,62.5%,1,0.27,0.53,0,0.13,3,2,0.5,0.3,0.6,1.8,1.07,2,
493,Dennis Houston,DAL,23,WR,2,0,3,1,8,8,0,0,11,1,8,33.3%,2.7,,,0,0,,,,,1,8,8,0,
494,Deven Thompkins,TAM,23,WR,4,0,0.25,0.25,1.75,7,0,0,7,0.3,1.8,100.0%,7,0.25,2.25,0,0,9,9,2.3,0.3,0.5,8,4,0,0.25
495,Jameis Winston,NOR,28,QB,3,3,,,,,0,0,,,,,,1.67,5.33,0,0,6,3.2,5.3,1.7,1.67,3.2,5.33,0,1
496,Quintez Cephus,DET,24,WR,4,1,0.75,0.5,3.75,7.5,0,0.25,9,0.5,3.8,66.7%,5,,,0,0,,,,,0.5,7.5,3.75,0,
497,Bryan Edwards,ATL,24,WR,7,1,0.71,0.43,2.14,5,0,0,10,0.4,2.1,60.0%,3,,,0,0,,,,,0.43,5,2.14,0,
498,Ihmir Smith-Marsette,2TM,23,,7,0,0.57,0.14,2.14,15,0,0,15,0.1,2.1,25.0%,3.8,0.14,-0.14,0,0,0,-1,-0.1,0.1,0.29,7,2,0,0.14
499,Nsimba Webster,CHI,26,WR,2,0,1.5,1,7,7,0,0.5,8,1,7,66.7%,4.7,,,0,0,,,,,1,7,7,0,0.5
