,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
423,David Johnson,NOR,31,RB,3,0,0.67,0.67,6.33,9.5,0,0.67,11,0.7,6.3,100.0%,9.5,4,8,0,0,5,2,8,4,4.67,3.1,14.3,0,0.33
424,Brandon Johnson,DEN,24,WR,5,1,2.8,1.2,8.4,7,0.2,0.4,12,1.2,8.4,42.9%,3,,,0,0,,,,,1.2,7,8.4,1,
425,Chris Manhertz,JAX,30,TE,15,10,0.53,0.4,2.8,7,0,0.13,21,0.4,2.8,75.0%,5.3,,,0,0,,,,,0.4,7,2.8,0,
426,Anthony McFarland Jr.,PIT,23,RB,1,0,2,2,11,5.5,0,1,12,2,11,100.0%,5.5,6,30,0,3,14,5,30,6,8,5.1,41,0,
427,Jameson Williams,DET,21,WR,4,0,1.25,0.25,10.3,41,0.25,0.25,41,0.3,10.3,20.0%,8.2,,,0,0,,,,,0.25,41,10.3,1,
428,Racey McMath,TEN,23,WR,4,0,2,0.5,10,20,0,0.25,39,0.5,10,25.0%,5,,,0,0,,,,,0.5,20,10,0,
429,P.J. Walker,CAR,27,QB,6,5,,,,,0,0,,,,,,1,6.5,0,0.5,20,6.5,6.5,1,1,6.5,6.5,0,
430,Chris Evans,CIN,25,RB,12,0,0.33,0.25,3.17,12.7,0.08,0.17,26,0.3,3.2,75.0%,9.5,,,0,0,,,,,0.25,12.7,3.17,1,
431,Patrick Taylor,GNB,24,RB,12,0,0.08,0.08,1.42,17,0,0.08,17,0.1,1.4,100.0%,17,0.42,1.75,0,0.17,6,4.2,1.8,0.4,0.5,6.3,3.17,0,
432,Mike Thomas,CIN,28,WR,10,2,1,0.2,3.8,19,0,0.1,33,0.2,3.8,20.0%,3.8,,,0,0,,,,,0.2,19,3.8,0,
433,Mitchell Trubisky,PIT,28,QB,7,5,,,,,0,0,,,,,,2.71,5.43,0.29,1,9,2,5.4,2.7,2.71,2,5.43,2,
434,Ke'Shawn Vaughn,TAM,25,RB,13,0,0.15,0.08,0.85,11,0,0.08,11,0.1,0.8,50.0%,5.5,0.69,2.08,0,0.08,6,3,2.1,0.7,0.77,3.8,2.92,0,
435,Dax Milne,WAS,23,WR,13,1,0.54,0.46,2.85,6.2,0.08,0.15,12,0.5,2.8,85.7%,5.3,,,0,0,,,,,0.46,6.2,2.85,1,
436,Nick Vannett,2TM,29,,7,2,0.71,0.57,5.29,9.3,0,0.14,15,0.6,5.3,80.0%,7.4,,,0,0,,,,,0.57,9.3,5.29,0,
437,Colt McCoy,ARI,36,QB,4,3,,,,,0,0,,,,,,3.5,9,0,1.25,9,2.6,9,3.5,3.5,2.6,9,0,0.5
438,Cole Beasley,2TM,33,,4,1,1.75,1.5,8.75,5.8,0,0.25,9,1.5,8.8,85.7%,5,,,0,0,,,,,1.5,5.8,8.75,0,
439,Kendall Blanton,LAR,27,TE,4,0,0.5,0.5,8.75,17.5,0,0.25,28,0.5,8.8,100.0%,17.5,,,0,0,,,,,0.5,17.5,8.75,0,
440,Jimmy Garoppolo,SFO,31,QB,11,10,,,,,0,0,,,,,,2.09,3,0.18,1.09,6,1.4,3,2.1,2.09,1.4,3,2,0.27
441,Andre Baccellia,ARI,25,WR,6,0,1.17,0.83,5.33,6.4,0,0.5,11,0.8,5.3,71.4%,4.6,,,0,0,,,,,0.83,6.4,5.33,0,
442,Montrell Washington,DEN,23,WR,15,1,0.6,0.27,0.13,0.5,0,0,4,0.3,0.1,44.4%,0.2,0.33,2,0,0,19,6,2,0.3,0.6,3.6,2.13,0,0.33
443,John Wolford,LAR,27,QB,3,3,,,,,0,0,,,,,,2.67,10.7,0,0.67,14,4,10.7,2.7,2.67,4,10.7,0,1
444,Tim Jones,JAX,24,WR,15,1,0.27,0.2,2,10,0,0.07,20,0.2,2,75.0%,7.5,,,0,0,,,,,0.2,10,2,0,
445,Teagan Quitoriano,HOU,22,TE,8,5,1.25,0.5,3.75,7.5,0.25,0.25,13,0.5,3.8,40.0%,3,,,0,0,,,,,0.5,7.5,3.75,2,
446,Jonathan Ward,2TM,25,,7,0,0.14,0.14,0.57,4,0,0,4,0.1,0.6,100.0%,4,0.57,3.71,0,0.29,12,6.5,3.7,0.6,0.71,6,4.29,0,
447,Corey Clement,ARI,28,RB,7,0,0.29,0.29,4.14,14.5,0,0.29,21,0.3,4.1,100.0%,14.5,,,0,0,,,,,0.29,14.5,4.14,0,
448,Luke Farrell,JAX,25,TE,15,0,0.2,0.2,1.93,9.7,0,0.13,15,0.2,1.9,100.0%,9.7,,,0,0,,,,,0.2,9.7,1.93,0,
449,Tyrie Cleveland,DEN,25,WR,6,0,1.17,0.33,4.67,14,0,0.17,16,0.3,4.7,28.6%,4,,,0,0,,,,,0.33,14,4.67,0,
450,Jaelon Darden,TAM,23,WR,12,0,0.17,0.17,2.17,13,0,0.08,25,0.2,2.2,100.0%,13,0.08,0.17,0,0,2,2,0.2,0.1,0.25,9.3,2.33,0,
451,Jalen Nailor,MIN,23,WR,13,0,0.38,0.15,2.15,14,0,0.15,15,0.2,2.2,40.0%,5.6,,,0,0,,,,,0.15,14,2.15,0,
452,Derek Watt,PIT,30,FB,15,3,0.33,0.33,0.73,2.2,0.07,0.07,5,0.3,0.7,100.0%,2.2,0.47,1.13,0,0.4,4,2.4,1.1,0.5,0.8,2.3,1.87,1,
453,Laquon Treadwell,SEA,27,WR,4,0,2,1,6.75,6.8,0,0.25,17,1,6.8,50.0%,3.4,,,0,0,,,,,1,6.8,6.75,0,
454,Tyler Davis,GNB,25,TE,15,1,0.47,0.27,1.73,6.5,0,0.07,23,0.3,1.7,57.1%,3.7,,,0,0,,,,,0.27,6.5,1.73,0,
455,Ben Ellefson,MIN,26,TE,4,1,0.75,0.75,6.5,8.7,0,0.5,12,0.8,6.5,100.0%,8.7,,,0,0,,,,,0.75,8.7,6.5,0,
456,Ryan Griffin,CHI,32,TE,13,0,0.54,0.31,2,6.5,0,0.08,18,0.3,2,57.1%,3.7,,,0,0,,,,,0.31,6.5,2,0,
457,DJ Turner,LVR,25,WR,9,0,0.11,0,0,,0,0,0,0,0,0.0%,0,0.44,2.89,0,0.11,18,6.5,2.9,0.4,0.44,6.5,2.89,0,0.11
458,KaVontae Turpin*,DAL,26,WR,16,0,0.13,0.06,0.56,9,0,0,9,0.1,0.6,50.0%,4.5,0.19,1.06,0,0.06,11,5.7,1.1,0.2,0.25,6.5,1.63,0,0.13
459,Trevon Wesco,CHI,27,TE,12,1,0.33,0.17,2.17,13,0,0.08,23,0.2,2.2,50.0%,6.5,,,0,0,,,,,0.17,13,2.17,0,
460,Daylen Baldwin,CLE,23,WR,1,0,2,2,25,12.5,0,2,15,2,25,100.0%,12.5,,,0,0,,,,,2,12.5,25,0,
461,Snoop Conner,JAX,22,RB,6,0,,,,,0,0,,,,,,1.17,4.17,0,0.17,6,3.6,4.2,1.2,1.17,3.6,4.17,0,
462,Michael Woods II,CLE,22,WR,8,0,1.13,0.5,3.75,7.5,0,0.25,15,0.5,3.8,44.4%,3.3,0.13,-0.63,0,0,-5,-5,-0.6,0.1,0.63,5,3.13,0,
463,Simi Fehoko,DAL,25,WR,5,0,0.8,0.6,4.8,8,0,0.2,12,0.6,4.8,75.0%,6,,,0,0,,,,,0.6,8,4.8,0,
464,D'Ernest Johnson,CLE,26,RB,13,0,0.23,0.23,0.54,2.3,0,0,7,0.2,0.5,100.0%,2.3,0.31,1.31,0,0.08,7,4.3,1.3,0.3,0.54,3.4,1.85,0,
465,Dezmon Patmon,IND,24,WR,1,0,6,2,24,12,0,1,17,2,24,33.3%,4,,,0,0,,,,,2,12,24,0,
466,Cole Turner,WAS,22,TE,8,2,1.13,0.25,2.88,11.5,0,0.13,18,0.3,2.9,22.2%,2.6,,,0,0,,,,,0.25,11.5,2.88,0,
467,Mike Davis,BAL,29,RB,8,0,0.25,0.25,0.5,2,0,0,7,0.3,0.5,100.0%,2,1,2.25,0,0.13,10,2.3,2.3,1,1.25,2.2,2.75,0,0.13
468,Teddy Bridgewater,MIA,30,QB,4,1,,,,,0,0,,,,,,0.5,5.25,0,0.5,11,10.5,5.3,0.5,0.5,10.5,5.25,0,
469,Andy Isabella,2TM,26,,4,0,1.25,0.5,5.25,10.5,0,0.5,11,0.5,5.3,40.0%,4.2,,,0,0,,,,,0.5,10.5,5.25,0,
470,Tylan Wallace,BAL,23,WR,8,0,0.75,0.38,2.63,7,0,0,9,0.4,2.6,50.0%,3.5,,,0,0,,,,,0.38,7,2.63,0,
471,Keke Coutee,IND,25,WR,6,0,0.17,0.17,3.33,20,0,0,20,0.2,3.3,100.0%,20,,,0,0,,,,,0.17,20,3.33,0,0.5
472,Penny Hart,SEA,26,WR,9,0,0.44,0.33,2.22,6.7,0,0.11,15,0.3,2.2,75.0%,5,,,0,0,,,,,0.33,6.7,2.22,0,
473,Lil'Jordan Humphrey,NWE,24,WR,6,2,0.67,0.33,3.33,10,0,0,11,0.3,3.3,50.0%,5,,,0,0,,,,,0.33,10,3.33,0,
474,Kyle Rudolph,TAM,33,TE,7,0,0.57,0.29,2.86,10,0,0.14,12,0.3,2.9,50.0%,5,,,0,0,,,,,0.29,10,2.86,0,
475,Freddie Swain,2TM,24,,3,1,1,0.67,6.67,10,0,0.67,11,0.7,6.7,66.7%,6.7,,,0,0,,,,,0.67,10,6.67,0,
476,Jesper Horsted,LVR,25,TE,13,0,0.31,0.23,1.46,6.3,0,0,9,0.2,1.5,75.0%,4.8,,,0,0,,,,,0.23,6.3,1.46,0,
477,Trey Sermon,PHI,23,RB,2,0,,,,,0,0,,,,,,1,9.5,0,1,14,9.5,9.5,1,1,9.5,9.5,0,
478,Michael Burton,KAN,30,FB,15,0,0.2,0.13,0.73,5.5,0,0,9,0.1,0.7,66.7%,3.7,0.33,0.47,0,0.13,6,1.4,0.5,0.3,0.47,2.6,1.2,0,
479,Keith Kirkwood,NOR,28,WR,2,1,2,1,9,9,0,0.5,14,1,9,50.0%,4.5,,,0,0,,,,,1,9,9,0,
480,Maxx Williams,ARI,28,TE,9,0,0.33,0.33,2,6,0,0,7,0.3,2,100.0%,6,,,0,0,,,,,0.33,6,2,0,
481,Braylon Sanders,MIA,23,WR,3,0,1,0.67,5.67,8.5,0,0,13,0.7,5.7,66.7%,5.7,,,0,0,,,,,0.67,8.5,5.67,0,0.33
482,Stone Smartt,LAC,24,TE,5,1,1,0.8,3.4,4.3,0,0.2,8,0.8,3.4,80.0%,3.4,,,0,0,,,,,0.8,4.3,3.4,0,
483,J.J. Taylor,NWE,24,RB,1,0,1,1,8,8,0,0,8,1,8,100.0%,8,10,9,0,0,5,0.9,9,10,11,1.5,17,0,
484,Juwann Winfree,GNB,26,WR,3,0,1.33,0.33,5.67,17,0,0.33,17,0.3,5.7,25.0%,4.3,,,0,0,,,,,0.33,17,5.67,0,
485,Zander Horvath,LAC,24,FB,15,2,0.53,0.33,0.53,1.6,0.13,0.13,5,0.3,0.5,62.5%,1,0.27,0.53,0,0.13,3,2,0.5,0.3,0.6,1.8,1.07,2,
486,Dennis Houston,DAL,23,WR,2,0,3,1,8,8,0,0,11,1,8,33.3%,2.7,,,0,0,,,,,1,8,8,0,
487,Deven Thompkins,TAM,23,WR,3,0,0.33,0.33,2.33,7,0,0,7,0.3,2.3,100.0%,7,0.33,3,0,0,9,9,3,0.3,0.67,8,5.33,0,0.33
488,Jameis Winston,NOR,28,QB,3,3,,,,,0,0,,,,,,1.67,5.33,0,0,6,3.2,5.3,1.7,1.67,3.2,5.33,0,1
489,Quintez Cephus,DET,24,WR,4,1,0.75,0.5,3.75,7.5,0,0.25,9,0.5,3.8,66.7%,5,,,0,0,,,,,0.5,7.5,3.75,0,
490,Bryan Edwards,ATL,24,WR,7,1,0.71,0.43,2.14,5,0,0,10,0.4,2.1,60.0%,3,,,0,0,,,,,0.43,5,2.14,0,
491,Ihmir Smith-Marsette,2TM,23,,7,0,0.57,0.14,2.14,15,0,0,15,0.1,2.1,25.0%,3.8,0.14,-0.14,0,0,0,-1,-0.1,0.1,0.29,7,2,0,0.14
492,Skylar Thompson,MIA,25,QB,5,1,,,,,0,0,,,,,,2,2.8,0,0.2,9,1.4,2.8,2,2,1.4,2.8,0,0.4
493,Nsimba Webster,CHI,26,WR,2,0,1.5,1,7,7,0,0.5,8,1,7,66.7%,4.7,,,0,0,,,,,1,7,7,0,0.5
494,Kyle Allen,HOU,26,QB,2,2,,,,,0,0,,,,,,3,6.5,0,1,5,2.2,6.5,3,3,2.2,6.5,0,2
495,Deonte Harty,NOR,25,WR,4,0,0.5,0.5,3.25,6.5,0,0,9,0.5,3.3,100.0%,6.5,,,0,0,,,,,0.5,6.5,3.25,0,0.25
496,Ty Montgomery,NWE,29,WR,1,0,4,3,15,5,1,1,7,3,15,75.0%,3.8,2,-2,0,0,0,-1,-2,2,5,2.6,13,1,
497,Austin Trammell,LAR,24,WR,4,0,1,0.5,3.25,6.5,0,0.25,8,0.5,3.3,50.0%,3.3,,,0,0,,,,,0.5,6.5,3.25,0,
498,Joshua Dobbs,TEN,27,QB,1,1,,,,,0,0,,,,,,3,12,0,1,7,4,12,3,3,4,12,0,2
499,Jake Gervase,LAR,27,LB,14,0,0.07,0.07,0.86,12,0,0.07,12,0.1,0.9,100.0%,12,,,0,0,,,,,0.07,12,0.86,0,
