,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
426,Colt McCoy,ARI,36,QB,4,3,,,,,0,0,,,,,,3.5,9,0,1.25,9,2.6,9,3.5,3.5,2.6,9,0,0.5
427,Kendall Blanton,LAR,27,TE,4,0,0.5,0.5,8.75,17.5,0,0.25,28,0.5,8.8,100.0%,17.5,,,0,0,,,,,0.5,17.5,8.75,0,
428,Sam Darnold,CAR,25,QB,3,3,,,,,0,0,,,,,,3,11.7,0.33,0.67,26,3.9,11.7,3,3,3.9,11.7,1,0.33
429,Marcedes Lewis,GNB,38,TE,14,14,0.36,0.29,2.43,8.5,0.07,0.21,19,0.3,2.4,80.0%,6.8,,,0,0,,,,,0.29,8.5,2.43,1,
430,Trace McSorley,ARI,27,QB,4,0,,,,,0,0,,,,,,1.25,8.5,0,0.25,14,6.8,8.5,1.3,1.25,6.8,8.5,0,
431,Jimmy Garoppolo,SFO,31,QB,11,10,,,,,0,0,,,,,,2.09,3,0.18,1.09,6,1.4,3,2.1,2.09,1.4,3,2,0.27
432,Andre Baccellia,ARI,25,WR,6,0,1.17,0.83,5.33,6.4,0,0.5,11,0.8,5.3,71.4%,4.6,,,0,0,,,,,0.83,6.4,5.33,0,
433,Ke'Shawn Vaughn,TAM,25,RB,12,0,0.17,0.08,0.92,11,0,0.08,11,0.1,0.9,50.0%,5.5,0.67,1.75,0,0.08,6,2.6,1.8,0.7,0.75,3.6,2.67,0,
434,Montrell Washington,DEN,23,WR,14,1,0.64,0.29,0.14,0.5,0,0,4,0.3,0.1,44.4%,0.2,0.36,2.14,0,0,19,6,2.1,0.4,0.64,3.6,2.29,0,0.36
435,John Wolford,LAR,27,QB,3,3,,,,,0,0,,,,,,2.67,10.7,0,0.67,14,4,10.7,2.7,2.67,4,10.7,0,1
436,Brycen Hopkins,LAR,25,TE,11,0,0.55,0.27,2.82,10.3,0,0.09,12,0.3,2.8,50.0%,5.2,,,0,0,,,,,0.27,10.3,2.82,0,
437,Tim Jones,JAX,24,WR,15,1,0.27,0.2,2,10,0,0.07,20,0.2,2,75.0%,7.5,,,0,0,,,,,0.2,10,2,0,
438,Teagan Quitoriano,HOU,22,TE,7,5,1.29,0.57,4.29,7.5,0.29,0.29,13,0.6,4.3,44.4%,3.3,,,0,0,,,,,0.57,7.5,4.29,2,
439,Corey Clement,ARI,28,RB,6,0,0.33,0.33,4.83,14.5,0,0.33,21,0.3,4.8,100.0%,14.5,,,0,0,,,,,0.33,14.5,4.83,0,
440,Luke Farrell,JAX,25,TE,15,0,0.2,0.2,1.93,9.7,0,0.13,15,0.2,1.9,100.0%,9.7,,,0,0,,,,,0.2,9.7,1.93,0,
441,Tyrie Cleveland,DEN,25,WR,6,0,1.17,0.33,4.67,14,0,0.17,16,0.3,4.7,28.6%,4,,,0,0,,,,,0.33,14,4.67,0,
442,Jaelon Darden,TAM,23,WR,12,0,0.17,0.17,2.17,13,0,0.08,25,0.2,2.2,100.0%,13,0.08,0.17,0,0,2,2,0.2,0.1,0.25,9.3,2.33,0,
443,Jalen Nailor,MIN,23,WR,12,0,0.42,0.17,2.33,14,0,0.17,15,0.2,2.3,40.0%,5.6,,,0,0,,,,,0.17,14,2.33,0,
444,Derek Watt,PIT,30,FB,14,3,0.36,0.36,0.79,2.2,0.07,0.07,5,0.4,0.8,100.0%,2.2,0.43,1.21,0,0.43,4,2.8,1.2,0.4,0.79,2.5,2,1,
445,Shane Zylstra,DET,26,TE,10,1,0.6,0.5,2.7,5.4,0.1,0.2,14,0.5,2.7,83.3%,4.5,,,0,0,,,,,0.5,5.4,2.7,1,
446,Cole Beasley,2TM,33,,3,1,2,1.67,8.67,5.2,0,0.33,9,1.7,8.7,83.3%,4.3,,,0,0,,,,,1.67,5.2,8.67,0,
447,Tyler Davis,GNB,25,TE,14,1,0.5,0.29,1.86,6.5,0,0.07,23,0.3,1.9,57.1%,3.7,,,0,0,,,,,0.29,6.5,1.86,0,
448,Ben Ellefson,MIN,26,TE,4,1,0.75,0.75,6.5,8.7,0,0.5,12,0.8,6.5,100.0%,8.7,,,0,0,,,,,0.75,8.7,6.5,0,
449,DJ Turner,LVR,25,WR,9,0,0.11,0,0,,0,0,0,0,0,0.0%,0,0.44,2.89,0,0.11,18,6.5,2.9,0.4,0.44,6.5,2.89,0,0.11
450,KaVontae Turpin*,DAL,26,WR,14,0,0.14,0.07,0.64,9,0,0,9,0.1,0.6,50.0%,4.5,0.21,1.21,0,0.07,11,5.7,1.2,0.2,0.29,6.5,1.86,0,0.14
451,Trevon Wesco,CHI,27,TE,12,1,0.33,0.17,2.17,13,0,0.08,23,0.2,2.2,50.0%,6.5,,,0,0,,,,,0.17,13,2.17,0,
452,Daylen Baldwin,CLE,23,WR,1,0,2,2,25,12.5,0,2,15,2,25,100.0%,12.5,,,0,0,,,,,2,12.5,25,0,
453,Snoop Conner,JAX,22,RB,6,0,,,,,0,0,,,,,,1.17,4.17,0,0.17,6,3.6,4.2,1.2,1.17,3.6,4.17,0,
454,Simi Fehoko,DAL,25,WR,5,0,0.8,0.6,4.8,8,0,0.2,12,0.6,4.8,75.0%,6,,,0,0,,,,,0.6,8,4.8,0,
455,Ryan Griffin,CHI,32,TE,12,0,0.5,0.25,2,8,0,0.08,18,0.3,2,50.0%,4,,,0,0,,,,,0.25,8,2,0,
456,D'Ernest Johnson,CLE,26,RB,12,0,0.25,0.25,0.58,2.3,0,0,7,0.3,0.6,100.0%,2.3,0.33,1.42,0,0.08,7,4.3,1.4,0.3,0.58,3.4,2,0,
457,Dezmon Patmon,IND,24,WR,1,0,6,2,24,12,0,1,17,2,24,33.3%,4,,,0,0,,,,,2,12,24,0,
458,Cole Turner,WAS,22,TE,7,2,1.29,0.29,3.29,11.5,0,0.14,18,0.3,3.3,22.2%,2.6,,,0,0,,,,,0.29,11.5,3.29,0,
459,Mike Davis,BAL,29,RB,8,0,0.25,0.25,0.5,2,0,0,7,0.3,0.5,100.0%,2,1,2.25,0,0.13,10,2.3,2.3,1,1.25,2.2,2.75,0,0.13
460,Teddy Bridgewater,MIA,30,QB,4,1,,,,,0,0,,,,,,0.5,5.25,0,0.5,11,10.5,5.3,0.5,0.5,10.5,5.25,0,
461,Julius Chestnut,TEN,22,RB,3,0,0.67,0.67,2.67,4,0,0,4,0.7,2.7,100.0%,4,1.67,4.33,0,0.33,5,2.6,4.3,1.7,2.33,3,7,0,
462,Andy Isabella,ARI,26,WR,3,0,1.67,0.67,7,10.5,0,0.67,11,0.7,7,40.0%,4.2,,,0,0,,,,,0.67,10.5,7,0,
463,Patrick Taylor,GNB,24,RB,11,0,,,,,0,0,,,,,,0.45,1.91,0,0.18,6,4.2,1.9,0.5,0.45,4.2,1.91,0,
464,Tylan Wallace,BAL,23,WR,8,0,0.75,0.38,2.63,7,0,0,9,0.4,2.6,50.0%,3.5,,,0,0,,,,,0.38,7,2.63,0,
465,Keke Coutee,IND,25,WR,6,0,0.17,0.17,3.33,20,0,0,20,0.2,3.3,100.0%,20,,,0,0,,,,,0.17,20,3.33,0,0.5
466,Lil'Jordan Humphrey,NWE,24,WR,6,2,0.67,0.33,3.33,10,0,0,11,0.3,3.3,50.0%,5,,,0,0,,,,,0.33,10,3.33,0,
467,Kyle Rudolph,TAM,33,TE,6,0,0.67,0.33,3.33,10,0,0.17,12,0.3,3.3,50.0%,5,,,0,0,,,,,0.33,10,3.33,0,
468,Michael Woods II,CLE,22,WR,7,0,1.14,0.43,3.57,8.3,0,0.29,15,0.4,3.6,37.5%,3.1,0.14,-0.71,0,0,-5,-5,-0.7,0.1,0.57,5,2.86,0,
469,Jesper Horsted,LVR,25,TE,12,0,0.33,0.25,1.58,6.3,0,0,9,0.3,1.6,75.0%,4.8,,,0,0,,,,,0.25,6.3,1.58,0,
470,David Johnson,NOR,31,RB,2,0,0.5,0.5,5.5,11,0,0.5,11,0.5,5.5,100.0%,11,2.5,4,0,0,5,1.6,4,2.5,3,3.2,9.5,0,0.5
471,Trey Sermon,PHI,23,RB,2,0,,,,,0,0,,,,,,1,9.5,0,1,14,9.5,9.5,1,1,9.5,9.5,0,
472,Michael Burton,KAN,30,FB,14,0,0.21,0.14,0.79,5.5,0,0,9,0.1,0.8,66.7%,3.7,0.36,0.5,0,0.14,6,1.4,0.5,0.4,0.5,2.6,1.29,0,
473,Penny Hart,SEA,26,WR,8,0,0.25,0.25,2.25,9,0,0.13,15,0.3,2.3,100.0%,9,,,0,0,,,,,0.25,9,2.25,0,
474,Keith Kirkwood,NOR,28,WR,2,1,1,1,9,9,0,0.5,14,1,9,100.0%,9,,,0,0,,,,,1,9,9,0,
475,Maxx Williams,ARI,28,TE,8,0,0.38,0.38,2.25,6,0,0,7,0.4,2.3,100.0%,6,,,0,0,,,,,0.38,6,2.25,0,
476,Braylon Sanders,MIA,23,WR,2,0,1.5,1,8.5,8.5,0,0,13,1,8.5,66.7%,5.7,,,0,0,,,,,1,8.5,8.5,0,0.5
477,Stone Smartt,LAC,24,TE,4,1,1.25,1,4.25,4.3,0,0.25,8,1,4.3,80.0%,3.4,,,0,0,,,,,1,4.3,4.25,0,
478,J.J. Taylor,NWE,24,RB,1,0,1,1,8,8,0,0,8,1,8,100.0%,8,10,9,0,0,5,0.9,9,10,11,1.5,17,0,
479,Juwann Winfree,GNB,26,WR,3,0,1.33,0.33,5.67,17,0,0.33,17,0.3,5.7,25.0%,4.3,,,0,0,,,,,0.33,17,5.67,0,
480,Zander Horvath,LAC,24,FB,14,2,0.57,0.36,0.57,1.6,0.14,0.14,5,0.4,0.6,62.5%,1,0.29,0.57,0,0.14,3,2,0.6,0.3,0.64,1.8,1.14,2,
481,Dennis Houston,DAL,23,WR,2,0,3,1,8,8,0,0,11,1,8,33.3%,2.7,,,0,0,,,,,1,8,8,0,
482,Deven Thompkins,TAM,23,WR,2,0,0.5,0.5,3.5,7,0,0,7,0.5,3.5,100.0%,7,0.5,4.5,0,0,9,9,4.5,0.5,1,8,8,0,0.5
483,Jameis Winston,NOR,28,QB,3,3,,,,,0,0,,,,,,1.67,5.33,0,0,6,3.2,5.3,1.7,1.67,3.2,5.33,0,1
484,Quintez Cephus,DET,24,WR,4,1,0.75,0.5,3.75,7.5,0,0.25,9,0.5,3.8,66.7%,5,,,0,0,,,,,0.5,7.5,3.75,0,
485,Bryan Edwards,ATL,24,WR,7,1,0.71,0.43,2.14,5,0,0,10,0.4,2.1,60.0%,3,,,0,0,,,,,0.43,5,2.14,0,
486,Ihmir Smith-Marsette,2TM,23,,7,0,0.57,0.14,2.14,15,0,0,15,0.1,2.1,25.0%,3.8,0.14,-0.14,0,0,0,-1,-0.1,0.1,0.29,7,2,0,0.14
487,Skylar Thompson,MIA,25,QB,5,1,,,,,0,0,,,,,,2,2.8,0,0.2,9,1.4,2.8,2,2,1.4,2.8,0,0.4
488,Nsimba Webster,CHI,26,WR,1,0,3,2,14,7,0,1,8,2,14,66.7%,4.7,,,0,0,,,,,2,7,14,0,1
489,Kyle Allen,HOU,26,QB,2,2,,,,,0,0,,,,,,3,6.5,0,1,5,2.2,6.5,3,3,2.2,6.5,0,2
490,Deonte Harty,NOR,25,WR,4,0,0.5,0.5,3.25,6.5,0,0,9,0.5,3.3,100.0%,6.5,,,0,0,,,,,0.5,6.5,3.25,0,0.25
491,Ty Montgomery,NWE,29,WR,1,0,4,3,15,5,1,1,7,3,15,75.0%,3.8,2,-2,0,0,0,-1,-2,2,5,2.6,13,1,
492,Austin Trammell,LAR,24,WR,3,0,1.33,0.67,4.33,6.5,0,0.33,8,0.7,4.3,50.0%,3.3,,,0,0,,,,,0.67,6.5,4.33,0,
493,Jake Gervase,LAR,27,LB,14,0,0.07,0.07,0.86,12,0,0.07,12,0.1,0.9,100.0%,12,,,0,0,,,,,0.07,12,0.86,0,
494,Troy Hairston,HOU,24,FB,13,4,0.38,0.23,0.92,4,0,0,5,0.2,0.9,60.0%,2.4,,,0,0,,,,,0.23,4,0.92,0,
495,Jalen Tolbert,DAL,23,WR,8,1,0.38,0.25,1.5,6,0,0,8,0.3,1.5,66.7%,4,,,0,0,,,,,0.25,6,1.5,0,
496,Miles Boykin,PIT,26,WR,13,0,0.23,0.15,0.85,5.5,0,0.08,11,0.2,0.8,66.7%,3.7,,,0,0,,,,,0.15,5.5,0.85,0,
497,Sean McKeon,DAL,25,TE,10,0,0.3,0.2,1.1,5.5,0,0.1,10,0.2,1.1,66.7%,3.7,,,0,0,,,,,0.2,5.5,1.1,0,
498,Danny Gray,SFO,23,WR,10,0,0.7,0.1,1,10,0,0.1,10,0.1,1,14.3%,1.4,,,0,0,,,,,0.1,10,1,0,
499,Keith Smith,ATL,30,FB,14,4,0.14,0.07,0.57,8,0,0,8,0.1,0.6,50.0%,4,0.07,0.14,0,0.07,2,2,0.1,0.1,0.14,5,0.71,0,
