,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
427,KaVontae Turpin,DAL,26,WR,12,0,0.17,0.08,0.75,9,0,0,9,0.1,0.8,50.0%,4.5,0.25,1.42,0,0.08,11,5.7,1.4,0.3,0.33,6.5,2.17,0,0.08
428,Derek Watt,PIT,30,FB,12,3,0.42,0.42,0.92,2.2,0.08,0.08,5,0.4,0.9,100.0%,2.2,0.42,1.25,0,0.42,4,3,1.3,0.4,0.83,2.6,2.17,1,
429,Trevon Wesco,CHI,27,TE,12,1,0.33,0.17,2.17,13,0,0.08,23,0.2,2.2,50.0%,6.5,,,0,0,,,,,0.17,13,2.17,0,
430,Simi Fehoko,DAL,25,WR,5,0,0.8,0.6,4.8,8,0,0.2,12,0.6,4.8,75.0%,6,,,0,0,,,,,0.6,8,4.8,0,
431,Ryan Griffin,CHI,32,TE,11,0,0.55,0.27,2.18,8,0,0.09,18,0.3,2.2,50.0%,4,,,0,0,,,,,0.27,8,2.18,0,
432,D'Ernest Johnson,CLE,26,RB,10,0,0.3,0.3,0.7,2.3,0,0,7,0.3,0.7,100.0%,2.3,0.4,1.7,0,0.1,7,4.3,1.7,0.4,0.7,3.4,2.4,0,
433,Dezmon Patmon,IND,24,WR,1,0,6,2,24,12,0,1,17,2,24,33.3%,4,,,0,0,,,,,2,12,24,0,
434,Cole Turner,WAS,22,TE,6,2,1.5,0.33,3.83,11.5,0,0.17,18,0.3,3.8,22.2%,2.6,,,0,0,,,,,0.33,11.5,3.83,0,
435,Mike Davis,BAL,29,RB,8,0,0.25,0.25,0.5,2,0,0,7,0.3,0.5,100.0%,2,1,2.25,0,0.13,10,2.3,2.3,1,1.25,2.2,2.75,0,0.13
436,Teagan Quitoriano,HOU,22,TE,5,3,1.4,0.6,4.4,7.3,0.2,0.2,13,0.6,4.4,42.9%,3.1,,,0,0,,,,,0.6,7.3,4.4,1,
437,Teddy Bridgewater,MIA,30,QB,4,1,,,,,0,0,,,,,,0.5,5.25,0,0.5,11,10.5,5.3,0.5,0.5,10.5,5.25,0,
438,Andy Isabella,ARI,26,WR,3,0,1.67,0.67,7,10.5,0,0.67,11,0.7,7,40.0%,4.2,,,0,0,,,,,0.67,10.5,7,0,
439,Marlon Mack,2TM,26,,4,0,0.5,0.5,2.75,5.5,0,0,6,0.5,2.8,100.0%,5.5,1,2.5,0,0,7,2.5,2.5,1,1.5,3.5,5.25,0,
440,Chris Manhertz,JAX,30,TE,12,9,0.58,0.42,1.75,4.2,0,0.08,12,0.4,1.8,71.4%,3,,,0,0,,,,,0.42,4.2,1.75,0,
441,Tylan Wallace,BAL,23,WR,8,0,0.75,0.38,2.63,7,0,0,9,0.4,2.6,50.0%,3.5,,,0,0,,,,,0.38,7,2.63,0,
442,Deshaun Watson,CLE,27,QB,1,1,,,,,0,0,,,,,,7,21,0,0,11,3,21,7,7,3,21,0,
443,Michael Woods II,CLE,22,WR,5,0,1.2,0.4,4.2,10.5,0,0.4,15,0.4,4.2,33.3%,3.5,,,0,0,,,,,0.4,10.5,4.2,0,
444,Keke Coutee,IND,25,WR,6,0,0.17,0.17,3.33,20,0,0,20,0.2,3.3,100.0%,20,,,0,0,,,,,0.17,20,3.33,0,0.5
445,Lil'Jordan Humphrey,NWE,24,WR,6,2,0.67,0.33,3.33,10,0,0,11,0.3,3.3,50.0%,5,,,0,0,,,,,0.33,10,3.33,0,
446,Marcedes Lewis,GNB,38,TE,13,13,0.31,0.23,1.54,6.7,0.08,0.15,19,0.2,1.5,75.0%,5,,,0,0,,,,,0.23,6.7,1.54,1,
447,Kyle Rudolph,TAM,33,TE,6,0,0.67,0.33,3.33,10,0,0.17,12,0.3,3.3,50.0%,5,,,0,0,,,,,0.33,10,3.33,0,
448,Jesper Horsted,LVR,25,TE,11,0,0.36,0.27,1.73,6.3,0,0,9,0.3,1.7,75.0%,4.8,,,0,0,,,,,0.27,6.3,1.73,0,
449,Trey Sermon,PHI,23,RB,2,0,,,,,0,0,,,,,,1,9.5,0,1,14,9.5,9.5,1,1,9.5,9.5,0,
450,Michael Burton,KAN,30,FB,12,0,0.25,0.17,0.92,5.5,0,0,9,0.2,0.9,66.7%,3.7,0.33,0.58,0,0.17,6,1.8,0.6,0.3,0.5,3,1.5,0,
451,Keith Kirkwood,NOR,28,WR,2,1,1,1,9,9,0,0.5,14,1,9,100.0%,9,,,0,0,,,,,1,9,9,0,
452,Cole Beasley,TAM,33,WR,2,0,2.5,2,8.5,4.3,0,0.5,5,2,8.5,80.0%,3.4,,,0,0,,,,,2,4.3,8.5,0,
453,Snoop Conner,JAX,22,RB,4,0,,,,,0,0,,,,,,1,4.25,0,0,6,4.3,4.3,1,1,4.3,4.25,0,
454,Braylon Sanders,MIA,23,WR,1,0,2,2,17,8.5,0,0,13,2,17,100.0%,8.5,,,0,0,,,,,2,8.5,17,0,1
455,J.J. Taylor,NWE,24,RB,1,0,1,1,8,8,0,0,8,1,8,100.0%,8,10,9,0,0,5,0.9,9,10,11,1.5,17,0,
456,Juwann Winfree,GNB,26,WR,3,0,1.33,0.33,5.67,17,0,0.33,17,0.3,5.7,25.0%,4.3,,,0,0,,,,,0.33,17,5.67,0,
457,Zander Horvath,LAC,24,FB,12,2,0.67,0.42,0.67,1.6,0.17,0.17,5,0.4,0.7,62.5%,1,0.33,0.67,0,0.17,3,2,0.7,0.3,0.75,1.8,1.33,2,
458,Dennis Houston,DAL,23,WR,2,0,3,1,8,8,0,0,11,1,8,33.3%,2.7,,,0,0,,,,,1,8,8,0,
459,Jameis Winston,NOR,28,QB,3,3,,,,,0,0,,,,,,1.67,5.33,0,0,6,3.2,5.3,1.7,1.67,3.2,5.33,0,1
460,Quintez Cephus,DET,24,WR,4,1,0.75,0.5,3.75,7.5,0,0.25,9,0.5,3.8,66.7%,5,,,0,0,,,,,0.5,7.5,3.75,0,
461,Jeff Driskel,HOU,29,QB,2,0,,,,,0,0,,,,,,1,7.5,0,1,10,7.5,7.5,1,1,7.5,7.5,0,
462,Bryan Edwards,ATL,24,WR,7,1,0.71,0.43,2.14,5,0,0,10,0.4,2.1,60.0%,3,,,0,0,,,,,0.43,5,2.14,0,
463,Penny Hart,SEA,26,WR,7,0,0.14,0.14,2.14,15,0,0.14,15,0.1,2.1,100.0%,15,,,0,0,,,,,0.14,15,2.14,0,
464,Ihmir Smith-Marsette,CHI,23,WR,6,0,0.67,0.17,2.5,15,0,0,15,0.2,2.5,25.0%,3.8,0.17,-0.17,0,0,-1,-1,-0.2,0.2,0.33,7,2.33,0,0.17
465,Skylar Thompson,MIA,25,QB,5,1,,,,,0,0,,,,,,2,2.8,0,0.2,9,1.4,2.8,2,2,1.4,2.8,0,0.4
466,Salvon Ahmed,MIA,24,RB,7,0,,,,,0,0,,,,,,0.57,1.86,0,0.14,7,3.3,1.9,0.6,0.57,3.3,1.86,0,
467,Kyle Allen,HOU,26,QB,2,2,,,,,0,0,,,,,,3,6.5,0,1,5,2.2,6.5,3,3,2.2,6.5,0,2
468,Julius Chestnut,TEN,22,RB,1,0,,,,,0,0,,,,,,5,13,0,1,5,2.6,13,5,5,2.6,13,0,
469,Deonte Harty,NOR,25,WR,4,0,0.5,0.5,3.25,6.5,0,0,9,0.5,3.3,100.0%,6.5,,,0,0,,,,,0.5,6.5,3.25,0,0.25
470,Ty Montgomery,NWE,29,WR,1,0,4,3,15,5,1,1,7,3,15,75.0%,3.8,2,-2,0,0,0,-1,-2,2,5,2.6,13,1,
471,C.J. Moore,DET,27,S,6,0,,,,,0,0,,,,,,0.17,2.17,0,0.17,13,13,2.2,0.2,0.17,13,2.17,0,0.17
472,Austin Trammell,LAR,24,WR,2,0,2,1,6.5,6.5,0,0.5,8,1,6.5,50.0%,3.3,,,0,0,,,,,1,6.5,6.5,0,
473,Nick Vannett,2TM,29,,4,1,0.5,0.5,3.25,6.5,0,0,8,0.5,3.3,100.0%,6.5,,,0,0,,,,,0.5,6.5,3.25,0,
474,Jake Gervase,LAR,27,LB,13,0,0.08,0.08,0.92,12,0,0.08,12,0.1,0.9,100.0%,12,,,0,0,,,,,0.08,12,0.92,0,
475,Troy Hairston,HOU,24,FB,12,4,0.42,0.25,1,4,0,0,5,0.3,1,60.0%,2.4,,,0,0,,,,,0.25,4,1,0,
476,Brandon Johnson,DEN,24,WR,3,0,2,1,4,4,0.33,0.33,9,1,4,50.0%,2,,,0,0,,,,,1,4,4,1,
477,Jalen Tolbert,DAL,23,WR,8,1,0.38,0.25,1.5,6,0,0,8,0.3,1.5,66.7%,4,,,0,0,,,,,0.25,6,1.5,0,
478,Miles Boykin,PIT,26,WR,11,0,0.18,0.09,1,11,0,0.09,11,0.1,1,50.0%,5.5,,,0,0,,,,,0.09,11,1,0,
479,Sean McKeon,DAL,25,TE,8,0,0.38,0.25,1.38,5.5,0,0.13,10,0.3,1.4,66.7%,3.7,,,0,0,,,,,0.25,5.5,1.38,0,
480,Colt McCoy,ARI,36,QB,2,2,,,,,0,0,,,,,,3.5,5,0,1.5,4,1.4,5,3.5,3.5,1.4,5,0,0.5
481,Keith Smith,ATL,30,FB,13,4,0.15,0.08,0.62,8,0,0,8,0.1,0.6,50.0%,4,0.08,0.15,0,0.08,2,2,0.2,0.1,0.15,5,0.77,0,
482,Brett Rypien,DEN,26,QB,1,1,,,,,0,0,,,,,,3,9,0,2,6,3,9,3,3,3,9,0,1
483,Stone Smartt,LAC,24,TE,3,1,1.33,1,3,3,0,0.33,6,1,3,75.0%,2.3,,,0,0,,,,,1,3,3,0,
484,Matthew Stafford,LAR,34,QB,9,9,,,,,0,0,,,,,,1.44,1,0.11,0.33,4,0.7,1,1.4,1.44,0.7,1,1,0.56
485,Mike White,NYJ,27,QB,2,2,,,,,0,0,,,,,,3,4.5,0.5,1.5,4,1.5,4.5,3,3,1.5,4.5,1,
486,Corey Clement,ARI,28,RB,4,0,0.25,0.25,2,8,0,0.25,8,0.3,2,100.0%,8,,,0,0,,,,,0.25,8,2,0,
487,Tyron Johnson,2TM,26,WR,4,1,0.25,0.25,2,8,0,0,8,0.3,2,100.0%,8,,,0,0,,,,,0.25,8,2,0,
488,Trevor Siemian,CHI,31,QB,2,1,,,,,0,0,,,,,,2,4,0,0.5,6,2,4,2,2,2,4,0,
489,Maurice Alexander,DET,25,WR,7,0,0.14,0.14,1,7,0,0,7,0.1,1,100.0%,7,,,0,0,,,,,0.14,7,1,0,
490,Jalen Camp,HOU,24,WR,1,0,1,1,7,7,0,1,7,1,7,100.0%,7,,,0,0,,,,,1,7,7,0,
491,Kylin Hill,GNB,24,RB,2,0,,,,,0,0,,,,,,0.5,3.5,0,0.5,7,7,3.5,0.5,0.5,7,3.5,0,
492,David Johnson,NOR,31,RB,1,0,1,1,11,11,0,1,11,1,11,100.0%,11,1,-4,0,0,-4,-4,-4,1,2,3.5,7,0,
493,Jakob Johnson,LVR,28,FB,13,7,0.38,0.31,0.54,1.8,0,0,5,0.3,0.5,80.0%,1.4,,,0,0,,,,,0.31,1.8,0.54,0,
494,Tommy Sweeney,BUF,27,TE,4,0,0.25,0.25,1.75,7,0,0.25,7,0.3,1.8,100.0%,7,,,0,0,,,,,0.25,7,1.75,0,
495,Maxx Williams,ARI,28,TE,6,0,0.17,0.17,1.17,7,0,0,7,0.2,1.2,100.0%,7,,,0,0,,,,,0.17,7,1.17,0,
496,C.J. Board,TEN,29,WR,4,0,0.25,0.25,1.5,6,0,0,6,0.3,1.5,100.0%,6,,,0,0,,,,,0.25,6,1.5,0,0.25
497,Joe Flacco,NYJ,37,QB,3,3,,,,,0,0,,,,,,1,2,0,0.33,7,2,2,1,1,2,2,0,1.33
498,Jacob Harris,LAR,25,WR,7,0,0.14,0.14,0.86,6,0,0.14,6,0.1,0.9,100.0%,6,,,0,0,,,,,0.14,6,0.86,0,
499,Kene Nwangwu,MIN,24,RB,12,0,0.08,0.08,0.42,5,0,0,5,0.1,0.4,100.0%,5,0.33,0.08,0,0,4,0.3,0.1,0.3,0.42,1.2,0.5,0,
