,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
431,J.J. Taylor,NWE,24,RB,1,0,1,1,8,8,0,0,8,1,8,100.0%,8,10,9,0,0,5,0.9,9,10,11,1.5,17,0,0
432,Ke'Shawn Vaughn,TAM,25,RB,8,0,0.25,0.13,1.38,11,0,0.13,11,0.1,1.4,50.0%,5.5,0.5,0.75,0,0,5,1.5,0.8,0.5,0.63,3.4,2.13,0,0
433,Juwann Winfree,GNB,26,WR,3,0,1.33,0.33,5.67,17,0,0.33,17,0.3,5.7,25.0%,4.3,,,,0,,,,,0.33,17,5.67,0,0
434,Dennis Houston,DAL,23,WR,2,0,3,1,8,8,0,0,11,1,8,33.3%,2.7,,,,0,,,,,1,8,8,0,0
435,DeSean Jackson,BAL,36,WR,1,1,2,1,16,16,0,1,16,1,16,50.0%,8,,,,0,,,,,1,16,16,0,0
436,Jameis Winston,NOR,28,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,1.67,5.33,0,0,6,3.2,5.3,1.7,1.67,3.2,5.33,0,1
437,Quintez Cephus,DET,24,WR,4,1,0.75,0.5,3.75,7.5,0,0.25,9,0.5,3.8,66.7%,5,,,,0,,,,,0.5,7.5,3.75,0,0
438,Jeff Driskel,HOU,29,QB,2,0,0,0,0,,0,0,0,0,0,0.0%,,1,7.5,0,1,10,7.5,7.5,1,1,7.5,7.5,0,0
439,Bryan Edwards,ATL,24,WR,7,1,0.71,0.43,2.14,5,0,0,10,0.4,2.1,60.0%,3,,,,0,,,,,0.43,5,2.14,0,0
440,Penny Hart,SEA,26,WR,7,0,0.14,0.14,2.14,15,0,0.14,15,0.1,2.1,100.0%,15,,,,0,,,,,0.14,15,2.14,0,0
441,Tyler Kroft,SFO,30,TE,4,3,0.75,0.5,3.75,7.5,0,0,9,0.5,3.8,66.7%,5,,,,0,,,,,0.5,7.5,3.75,0,0
442,MyCole Pruitt,ATL,30,TE,6,1,0.5,0.5,2.33,4.7,0.17,0.33,6,0.5,2.3,100.0%,4.7,,,,0,,,,,0.5,4.7,2.33,1,0
443,Ihmir Smith-Marsette,CHI,23,WR,6,0,0.67,0.17,2.5,15,0,0,15,0.2,2.5,25.0%,3.8,0.17,-0.17,0,0,-1,-1,-0.2,0.2,0.33,7,2.33,0,0.17
444,Derek Watt,PIT,30,FB,9,2,0.33,0.33,0.78,2.3,0.11,0.11,5,0.3,0.8,100.0%,2.3,0.33,0.78,0,0.33,3,2.3,0.8,0.3,0.67,2.3,1.56,1,0
445,Salvon Ahmed,MIA,24,RB,7,0,0,0,0,,0,0,0,0,0,0.0%,,0.57,1.86,0,0.14,7,3.3,1.9,0.6,0.57,3.3,1.86,0,0
446,River Cracraft,MIA,28,WR,7,0,0.86,0.29,1.86,6.5,0.29,0.29,11,0.3,1.9,33.3%,2.2,,,,0,,,,,0.29,6.5,1.86,2,0
447,Deonte Harty,NOR,25,WR,4,0,0.5,0.5,3.25,6.5,0,0,9,0.5,3.3,100.0%,6.5,,,,0,,,,,0.5,6.5,3.25,0,0.25
448,Zander Horvath,LAC,24,FB,9,1,0.89,0.56,0.89,1.6,0.22,0.22,5,0.6,0.9,62.5%,1,0.33,0.56,0,0.11,3,1.7,0.6,0.3,0.89,1.6,1.44,2,0
449,Ty Montgomery,NWE,29,WR,1,0,4,3,15,5,1,1,7,3,15,75.0%,3.8,2,-2,0,0,0,-1,-2,2,5,2.6,13,1,0
450,C.J. Moore,DET,27,S,3,0,0,0,0,,0,0,0,0,0,0.0%,,0.33,4.33,0,0.33,13,13,4.3,0.3,0.33,13,4.33,0,0
451,Jalen Nailor,MIN,23,WR,7,0,0.14,0.14,1.86,13,0,0.14,13,0.1,1.9,100.0%,13,,,,0,,,,,0.14,13,1.86,0,0
452,Nick Vannett,NOR,29,TE,3,0,0.67,0.67,4.33,6.5,0,0,8,0.7,4.3,100.0%,6.5,,,,0,,,,,0.67,6.5,4.33,0,0
453,Jake Gervase,LAR,27,LB,9,0,0.11,0.11,1.33,12,0,0.11,12,0.1,1.3,100.0%,12,,,,0,,,,,0.11,12,1.33,0,0
454,Troy Hairston,HOU,24,FB,9,4,0.44,0.33,1.33,4,0,0,5,0.3,1.3,75.0%,3,,,,0,,,,,0.33,4,1.33,0,0
455,Miles Boykin,PIT,26,WR,9,0,0.22,0.11,1.22,11,0,0.11,11,0.1,1.2,50.0%,5.5,,,,0,,,,,0.11,11,1.22,0,0
456,Brycen Hopkins,LAR,25,TE,6,0,0.5,0.17,1.83,11,0,0,11,0.2,1.8,33.3%,3.7,,,,0,,,,,0.17,11,1.83,0,0
457,Sean McKeon,DAL,25,TE,5,0,0.6,0.4,2.2,5.5,0,0.2,10,0.4,2.2,66.7%,3.7,,,,0,,,,,0.4,5.5,2.2,0,0
458,Keith Smith,ATL,30,FB,10,3,0.2,0.1,0.8,8,0,0,8,0.1,0.8,50.0%,4,0.1,0.2,0,0.1,2,2,0.2,0.1,0.2,5,1,0,0
459,Lawrence Cager,2TM,25,TE,3,1,1.33,0.67,3,4.5,0.33,0.33,9,0.7,3,50.0%,2.3,,,,0,,,,,0.67,4.5,3,1,0
460,Brett Rypien,DEN,26,QB,1,1,0,0,0,,0,0,0,0,0,0.0%,,3,9,0,2,6,3,9,3,3,3,9,0,1
461,Skylar Thompson,MIA,25,QB,3,1,0,0,0,,0,0,0,0,0,0.0%,,1.33,3,0,0.33,9,2.3,3,1.3,1.33,2.3,3,0,0.33
462,Tyron Johnson,2TM,26,WR,4,1,0.25,0.25,2,8,0,0,8,0.3,2,100.0%,8,,,,0,,,,,0.25,8,2,0,0
463,Maurice Alexander,DET,25,WR,5,0,0.2,0.2,1.4,7,0,0,7,0.2,1.4,100.0%,7,,,,0,,,,,0.2,7,1.4,0,0
464,Jalen Camp,HOU,24,WR,1,0,1,1,7,7,0,1,7,1,7,100.0%,7,,,,0,,,,,1,7,7,0,0
465,Kylin Hill,GNB,24,RB,2,0,0,0,0,,0,0,0,0,0,0.0%,,0.5,3.5,0,0.5,7,7,3.5,0.5,0.5,7,3.5,0,0
466,Jordan Mason,SFO,23,RB,8,0,0,0,0,,0,0,0,0,0,0.0%,,0.13,0.88,0,0,7,7,0.9,0.1,0.13,7,0.88,0,0
467,Tommy Sweeney,BUF,27,TE,3,0,0.33,0.33,2.33,7,0,0.33,7,0.3,2.3,100.0%,7,,,,0,,,,,0.33,7,2.33,0,0
468,Joe Flacco,NYJ,37,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,1,2,0,0.33,7,2,2,1,1,2,2,0,1.33
469,Jakob Johnson,LVR,28,FB,9,5,0.22,0.22,0.67,3,0,0,5,0.2,0.7,100.0%,3,,,,0,,,,,0.22,3,0.67,0,0
470,Cooper Rush,DAL,29,QB,6,5,0,0,0,,0,0,0,0,0,0.0%,,1.5,1,0,0.17,6,0.7,1,1.5,1.5,0.7,1,0,0.33
471,Mason Schreck,HOU,29,TE,2,1,1,1,3,3,0,0,6,1,3,100.0%,3,,,,0,,,,,1,3,3,0,0
472,Kevin Harris,NWE,22,RB,1,0,0,0,0,,0,0,0,0,0,0.0%,,3,5,0,0,3,1.7,5,3,3,1.7,5,0,0
473,Jason Moore,LAC,27,WR,6,0,0.33,0.17,0.83,5,0,0,5,0.2,0.8,50.0%,2.5,,,,0,,,,,0.17,5,0.83,0,0
474,Matthew Stafford,LAR,34,QB,8,8,0,0,0,,0,0,0,0,0,0.0%,,1.5,0.63,0.13,0.38,4,0.4,0.6,1.5,1.5,0.4,0.63,1,0.63
475,Pierre Strong,NWE,24,RB,7,0,0,0,0,,0,0,0,0,0,0.0%,,0.14,0.71,0,0,5,5,0.7,0.1,0.14,5,0.71,0,0
476,Marcus Allen,PIT,26,LB,9,0,0,0,0,,0,0,0,0,0,0.0%,,0.11,0.44,0,0.11,4,4,0.4,0.1,0.11,4,0.44,0,0
477,Duke Johnson,BUF,29,RB,1,0,0,0,0,,0,0,0,0,0,0.0%,,2,4,0,1,4,2,4,2,2,2,4,0,0
478,Colt McCoy,ARI,36,QB,1,1,0,0,0,,0,0,0,0,0,0.0%,,4,4,0,2,3,1,4,4,4,1,4,0,1
479,Bryce Perkins,LAR,26,QB,1,0,0,0,0,,0,0,0,0,0,0.0%,,3,4,0,0,8,1.3,4,3,3,1.3,4,0,0
480,Richard Rodgers,LAC,30,TE,7,0,0.57,0.14,0.57,4,0,0,4,0.1,0.6,25.0%,1,,,,0,,,,,0.14,4,0.57,0,0
481,Jalen Tolbert,DAL,23,WR,5,1,0.4,0.2,0.8,4,0,0,4,0.2,0.8,50.0%,2,,,,0,,,,,0.2,4,0.8,0,0
482,Mason Kinsey,TEN,24,WR,1,0,1,1,3,3,0,0,3,1,3,100.0%,3,,,,0,,,,,1,3,3,0,0
483,M.J. Stewart,HOU,27,DB,9,0,0,0,0,,0,0,0,0,0,0.0%,,0.11,0.33,0,0.11,3,3,0.3,0.1,0.11,3,0.33,0,0
484,John Wolford,LAR,27,QB,1,1,0,0,0,,0,0,0,0,0,0.0%,,3,3,0,1,4,1,3,3,3,1,3,0,2
485,Stephen Anderson,ARI,29,TE,10,0,0.2,0.1,0.2,2,0,0,2,0.1,0.2,50.0%,1,,,,0,,,,,0.1,2,0.2,0,0
486,Ashtyn Davis,NYJ,26,S,8,0,0,0,0,,0,0,0,0,0,0.0%,,0.13,0.25,0,0.13,2,2,0.3,0.1,0.13,2,0.25,0,0
487,Devine Ozigbo,DEN,26,RB,2,0,0,0,0,,0,0,0,0,0,0.0%,,0.5,1,0,0,2,2,1,0.5,0.5,2,1,0,0
488,Adam Prentice,NOR,25,FB,4,1,0.25,0.25,0.5,2,0,0,2,0.3,0.5,100.0%,2,,,,0,,,,,0.25,2,0.5,0,0.25
489,Teagan Quitoriano,HOU,22,TE,2,0,0.5,0.5,1,2,0.5,0.5,2,0.5,1,100.0%,2,,,,0,,,,,0.5,2,1,1,0
490,Damien Williams,ATL,30,RB,1,1,0,0,0,,0,0,0,0,0,0.0%,,2,2,0,0,2,1,2,2,2,1,2,0,0
491,Jordan Howard,NOR,28,RB,2,0,0,0,0,,0,0,0,0,0,0.0%,,0.5,0.5,0,0,1,1,0.5,0.5,0.5,1,0.5,0,0
492,Shane Zylstra,DET,26,TE,5,1,0.4,0.2,0.2,1,0.2,0.2,1,0.2,0.2,50.0%,0.5,,,,0,,,,,0.2,1,0.2,1,0
