,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
440,Nick Vannett,NOR,29,TE,2,0,0.5,0.5,2.5,5,0,0,5,0.5,2.5,100.0%,5,,,,0,,,,,0.5,5,2.5,0,0
441,Chris Evans,CIN,25,RB,7,0,0.29,0.14,0.57,4,0,0,4,0.1,0.6,50.0%,2,,,,0,,,,,0.14,4,0.57,0,0
442,Taylor Heinicke,WAS,29,QB,1,1,0,0,0,,0,0,0,0,0,0.0%,,2,4,0,0,5,2,4,2,2,2,4,0,0
443,Denzel Mims,NYJ,25,WR,1,0,2,1,4,4,0,0,4,1,4,50.0%,2,,,,0,,,,,1,4,4,0,0
444,Jalen Tolbert,DAL,23,WR,3,0,0.67,0.33,1.33,4,0,0,4,0.3,1.3,50.0%,2,,,,0,,,,,0.33,4,1.33,0,0
445,Samori Toure,GNB,24,WR,1,1,1,1,4,4,0,0,4,1,4,100.0%,4,,,,0,,,,,1,4,4,0,0
446,Mason Kinsey,TEN,24,WR,1,0,1,1,3,3,0,0,3,1,3,100.0%,3,,,,0,,,,,1,3,3,0,0
447,M.J. Stewart,HOU,27,DB,6,0,0,0,0,,0,0,0,0,0,0.0%,,0.17,0.5,0,0.17,3,3,0.5,0.2,0.17,3,0.5,0,0
448,Derek Watt,PIT,30,FB,7,2,0.14,0.14,0.14,1,0,0,1,0.1,0.1,100.0%,1,0.14,0.29,0,0.14,2,2,0.3,0.1,0.29,1.5,0.43,0,0
449,Stephen Anderson,ARI,29,TE,7,0,0.14,0.14,0.29,2,0,0,2,0.1,0.3,100.0%,2,,,,0,,,,,0.14,2,0.29,0,0
450,Marcedes Lewis,GNB,38,TE,7,7,0.14,0.14,0.29,2,0.14,0.14,2,0.1,0.3,100.0%,2,,,,0,,,,,0.14,2,0.29,1,0
451,Davis Mills,HOU,24,QB,6,6,0,0,0,,0,0,0,0,0,0.0%,,1,0.33,0,0,3,0.3,0.3,1,1,0.3,0.33,0,0.67
452,Devine Ozigbo,DEN,26,RB,1,0,0,0,0,,0,0,0,0,0,0.0%,,1,2,0,0,2,2,2,1,1,2,2,0,0
453,Adam Prentice,NOR,25,FB,3,1,0.33,0.33,0.67,2,0,0,2,0.3,0.7,100.0%,2,,,,0,,,,,0.33,2,0.67,0,0.33
454,MyCole Pruitt,ATL,30,TE,3,1,0.33,0.33,0.67,2,0.33,0.33,2,0.3,0.7,100.0%,2,,,,0,,,,,0.33,2,0.67,1,0
455,Damien Williams,ATL,30,RB,1,1,0,0,0,,0,0,0,0,0,0.0%,,2,2,0,0,2,1,2,2,2,1,2,0,0
