,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
440,Michael Burton,KAN,30,FB,7,0,0.29,0.14,0.29,2,0,0,2,0.1,0.3,50.0%,1,0.29,1.14,0,0.29,6,4,1.1,0.3,0.43,3.3,1.43,0,0
441,Sean McKeon,DAL,25,TE,4,0,0.25,0.25,2.5,10,0,0.25,10,0.3,2.5,100.0%,10,,,,0,,,,,0.25,10,2.5,0,0
442,Keith Smith,ATL,30,FB,8,2,0.25,0.13,1,8,0,0,8,0.1,1,50.0%,4,0.13,0.25,0,0.13,2,2,0.3,0.1,0.25,5,1.25,0,0
443,Brett Rypien,DEN,26,QB,1,1,0,0,0,,0,0,0,0,0,0.0%,,3,9,0,2,6,3,9,3,3,3,9,0,1
444,Skylar Thompson,MIA,25,QB,2,1,0,0,0,,0,0,0,0,0,0.0%,,0.5,4.5,0,0.5,9,9,4.5,0.5,0.5,9,4.5,0,0.5
445,Derek Watt,PIT,30,FB,8,2,0.38,0.38,0.88,2.3,0.13,0.13,5,0.4,0.9,100.0%,2.3,0.13,0.25,0,0.13,2,2,0.3,0.1,0.5,2.3,1.13,1,0
446,Tyron Johnson,2TM,26,,4,1,0.25,0.25,2,8,0,0,8,0.3,2,100.0%,8,,,,0,,,,,0.25,8,2,0,0
447,Maurice Alexander,DET,25,WR,4,0,0.25,0.25,1.75,7,0,0,7,0.3,1.8,100.0%,7,,,,0,,,,,0.25,7,1.75,0,0
448,Jalen Camp,HOU,24,WR,1,0,1,1,7,7,0,1,7,1,7,100.0%,7,,,,0,,,,,1,7,7,0,0
449,Jordan Mason,SFO,23,RB,7,0,0,0,0,,0,0,0,0,0,0.0%,,0.14,1,0,0,7,7,1,0.1,0.14,7,1,0,0
450,Tommy Sweeney,BUF,27,TE,3,0,0.33,0.33,2.33,7,0,0.33,7,0.3,2.3,100.0%,7,,,,0,,,,,0.33,7,2.33,0,0
451,Joe Flacco,NYJ,37,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,1,2,0,0.33,7,2,2,1,1,2,2,0,1.33
452,Jakob Johnson,LVR,28,FB,7,4,0.29,0.29,0.86,3,0,0,5,0.3,0.9,100.0%,3,,,,0,,,,,0.29,3,0.86,0,0
453,Cooper Rush,DAL,29,QB,6,5,0,0,0,,0,0,0,0,0,0.0%,,1.5,1,0,0.17,6,0.7,1,1.5,1.5,0.7,1,0,0.33
454,Mason Schreck,HOU,29,TE,2,1,1,1,3,3,0,0,6,1,3,100.0%,3,,,,0,,,,,1,3,3,0,0
455,Matthew Stafford,LAR,34,QB,7,7,0,0,0,,0,0,0,0,0,0.0%,,1.43,0.86,0.14,0.43,4,0.6,0.9,1.4,1.43,0.6,0.86,1,0.57
456,Kevin Harris,NWE,22,RB,1,0,0,0,0,,0,0,0,0,0,0.0%,,3,5,0,0,3,1.7,5,3,3,1.7,5,0,0
457,Jason Moore,LAC,27,WR,4,0,0.5,0.25,1.25,5,0,0,5,0.3,1.3,50.0%,2.5,,,,0,,,,,0.25,5,1.25,0,0
458,Pierre Strong,NWE,24,RB,6,0,0,0,0,,0,0,0,0,0,0.0%,,0.17,0.83,0,0,5,5,0.8,0.2,0.17,5,0.83,0,0
459,Trent Taylor,CIN,28,WR,8,0,0.13,0.13,0.63,5,0,0,5,0.1,0.6,100.0%,5,,,,0,,,,,0.13,5,0.63,0,0.13
460,Marcus Allen,PIT,26,LB,8,0,0,0,0,,0,0,0,0,0,0.0%,,0.13,0.5,0,0.13,4,4,0.5,0.1,0.13,4,0.5,0,0
461,Jalen Tolbert,DAL,23,WR,4,1,0.5,0.25,1,4,0,0,4,0.3,1,50.0%,2,,,,0,,,,,0.25,4,1,0,0
462,Mason Kinsey,TEN,24,WR,1,0,1,1,3,3,0,0,3,1,3,100.0%,3,,,,0,,,,,1,3,3,0,0
463,M.J. Stewart,HOU,27,DB,8,0,0,0,0,,0,0,0,0,0,0.0%,,0.13,0.38,0,0.13,3,3,0.4,0.1,0.13,3,0.38,0,0
464,Salvon Ahmed,MIA,24,RB,5,0,0,0,0,,0,0,0,0,0,0.0%,,0.2,0.4,0,0,2,2,0.4,0.2,0.2,2,0.4,0,0
465,Stephen Anderson,ARI,29,TE,8,0,0.13,0.13,0.25,2,0,0,2,0.1,0.3,100.0%,2,,,,0,,,,,0.13,2,0.25,0,0
466,Marcedes Lewis,GNB,38,TE,8,8,0.13,0.13,0.25,2,0.13,0.13,2,0.1,0.3,100.0%,2,,,,0,,,,,0.13,2,0.25,1,0
467,Devine Ozigbo,DEN,26,RB,2,0,0,0,0,,0,0,0,0,0,0.0%,,0.5,1,0,0,2,2,1,0.5,0.5,2,1,0,0
468,Adam Prentice,NOR,25,FB,3,1,0.33,0.33,0.67,2,0,0,2,0.3,0.7,100.0%,2,,,,0,,,,,0.33,2,0.67,0,0.33
469,MyCole Pruitt,ATL,30,TE,4,1,0.25,0.25,0.5,2,0.25,0.25,2,0.3,0.5,100.0%,2,,,,0,,,,,0.25,2,0.5,1,0
470,Damien Williams,ATL,30,RB,1,1,0,0,0,,0,0,0,0,0,0.0%,,2,2,0,0,2,1,2,2,2,1,2,0,0
