player,pos,age,g_number,week,team,opp,home_away,yds_rec,tgt_rec,yds_2_rec,tgt_2_rec,rec_rec,yds_3_rec,y_r_rec,td_rec,ctch_percent_rec,y_tgt_rec,yds_rus,att_rus,yds_2_rus,att_2_rus,yds_3_rus,y_a_rus,td_rus,att_pas,cmp_pas,att_2_pas,inc_pas,cmp_percent_pas,yds_pas,td_pas,int_pas,pick6_pas,td_percent_pas,int_percent_pas,rate_3_pas,sk_pas,yds_2_pas,sk_percent_pas,y_a_pas,ay_a_pas,any_a_pas,y_c_pas,points
Ty Johnson,RB,25-043,8,8,NYJ,NWE,home,0,0,0,0,0,0,0,0,0,0,6,2,6,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001
Marcus Allen,LB,26-084,8,8,PIT,PHI,away,0,0,0,0,0,0,0,0,0,0,4,1,4,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Jimmy Garoppolo,QB,30-362,8,8,SFO,LAR,away,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,3,0,25,21,25,4,84,235,2,0,0,8,0,132.5,3,12,10.71,9.4,11,9.39,11.2,17.700000000000003
Salvon Ahmed,RB,23-305,8,8,MIA,DET,away,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Joe Burrow,QB,25-325,8,8,CIN,CLE,away,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,0,35,25,35,10,71.4,232,2,1,0,5.7,2.9,96.4,5,39,12.5,6.6,6.49,4.7,9.3,16.479999999999997
Zach Wilson,QB,23-088,8,8,NYJ,NWE,home,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,0,41,20,41,21,48.8,355,2,3,0,4.9,7.3,64.6,2,19,4.65,8.7,6.34,5.6,17.8,19.4
Raheem Blackshear,RB,23-147,8,8,CAR,ATL,away,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Tom Brady,QB,45-085,8,8,TAM,BAL,home,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,44,26,44,18,59.1,325,1,0,0,2.3,0,89.7,3,20,6.38,7.4,7.84,6.91,12.5,17.1
Derek Carr,QB,31-216,7,8,LVR,NOR,away,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,-1,0,26,15,26,11,57.7,101,0,1,0,0,3.8,50.3,3,20,10.34,3.9,2.15,1.24,6.7,2.94
Gardner Minshew II,QB,26-167,7,8,PHI,PIT,home,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,-1,0,2,1,2,1,50,23,0,0,0,0,0,91.7,0,0,0,11.5,11.5,11.5,23,0.8200000000000001
Matthew Stafford,QB,34-265,7,8,LAR,SFO,home,0,0,0,0,0,0,0,0,0,0,-1,2,-1,2,-1,-0.5,1,33,22,33,11,66.7,187,1,0,0,3,0,91.4,2,20,5.71,5.7,6.27,5.34,8.5,17.380000000000003
Matthias Farley,S,30-107,7,8,LVR,NOR,away,0,0,0,0,0,0,0,0,0,0,-3,1,-3,1,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30000000000000004
Deon Jackson,RB,23-254,8,8,IND,WAS,home,0,0,0,0,0,0,0,0,0,0,-4,1,-4,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4
Trestan Ebner,RB,23-301,8,8,CHI,DAL,away,0,0,0,0,0,0,0,0,0,0,-5,2,-5,2,-5,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5
Andy Dalton,QB,35-001,8,8,NOR,LVR,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,30,8,73.3,229,2,0,0,6.7,0,117.2,0,0,0,7.6,8.97,8.97,10.4,17.16
Trevor Siemian,QB,30-308,8,8,CHI,DAL,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,100,5,0,0,0,0,0,87.5,0,0,0,5,5,5,5,0.2
Jarrett Stidham,QB,26-083,7,8,LVR,NOR,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,13,5,61.5,72,0,0,0,0,0,76.4,1,8,7.14,5.5,5.54,4.57,9,2.88
Rex Burkhead,RB,32-120,7,8,HOU,TEN,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0
