,,,,,Games,,Receiving,,,,,,,,,,,Rushing,,,,,,,,Total Yds,,,,
429,Jesper Horsted,LVR,25,TE,10,0,0.4,0.3,1.9,6.3,0,0,9,0.3,1.9,75.0%,4.8,,,,0,,,,,0.3,6.3,1.9,0,0
430,Trey Sermon,PHI,23,RB,2,0,0,0,0,,0,0,0,0,0,0.0%,,1,9.5,0,1,14,9.5,9.5,1,1,9.5,9.5,0,0
431,Zamir White,LVR,23,RB,9,0,0,0,0,,0,0,0,0,0,0.0%,,0.89,2.11,0,0.11,22,2.4,2.1,0.9,0.89,2.4,2.11,0,0
432,Michael Burton,KAN,30,FB,10,0,0.3,0.2,1.1,5.5,0,0,9,0.2,1.1,66.7%,3.7,0.4,0.7,0,0.2,6,1.8,0.7,0.4,0.6,3,1.8,0,0
433,Keith Kirkwood,NOR,28,WR,2,1,1,1,9,9,0,0.5,14,1,9,100.0%,9,,,,0,,,,,1,9,9,0,0
434,Cole Beasley,TAM,33,WR,2,0,2.5,2,8.5,4.3,0,0.5,5,2,8.5,80.0%,3.4,,,,0,,,,,2,4.3,8.5,0,0
435,Braylon Sanders,MIA,23,WR,1,0,2,2,17,8.5,0,0,13,2,17,100.0%,8.5,,,,0,,,,,2,8.5,17,0,1
436,J.J. Taylor,NWE,24,RB,1,0,1,1,8,8,0,0,8,1,8,100.0%,8,10,9,0,0,5,0.9,9,10,11,1.5,17,0,0
437,Ke'Shawn Vaughn,TAM,25,RB,8,0,0.25,0.13,1.38,11,0,0.13,11,0.1,1.4,50.0%,5.5,0.5,0.75,0,0,5,1.5,0.8,0.5,0.63,3.4,2.13,0,0
438,Juwann Winfree,GNB,26,WR,3,0,1.33,0.33,5.67,17,0,0.33,17,0.3,5.7,25.0%,4.3,,,,0,,,,,0.33,17,5.67,0,0
439,Zander Horvath,LAC,24,FB,10,2,0.8,0.5,0.8,1.6,0.2,0.2,5,0.5,0.8,62.5%,1,0.4,0.8,0,0.2,3,2,0.8,0.4,0.9,1.8,1.6,2,0
440,Dennis Houston,DAL,23,WR,2,0,3,1,8,8,0,0,11,1,8,33.3%,2.7,,,,0,,,,,1,8,8,0,0
441,DeSean Jackson,BAL,36,WR,1,1,2,1,16,16,0,1,16,1,16,50.0%,8,,,,0,,,,,1,16,16,0,0
442,Jameis Winston,NOR,28,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,1.67,5.33,0,0,6,3.2,5.3,1.7,1.67,3.2,5.33,0,1
443,Quintez Cephus,DET,24,WR,4,1,0.75,0.5,3.75,7.5,0,0.25,9,0.5,3.8,66.7%,5,,,,0,,,,,0.5,7.5,3.75,0,0
444,Jeff Driskel,HOU,29,QB,2,0,0,0,0,,0,0,0,0,0,0.0%,,1,7.5,0,1,10,7.5,7.5,1,1,7.5,7.5,0,0
445,Bryan Edwards,ATL,24,WR,7,1,0.71,0.43,2.14,5,0,0,10,0.4,2.1,60.0%,3,,,,0,,,,,0.43,5,2.14,0,0
446,Penny Hart,SEA,26,WR,7,0,0.14,0.14,2.14,15,0,0.14,15,0.1,2.1,100.0%,15,,,,0,,,,,0.14,15,2.14,0,0
447,Tyler Kroft,SFO,30,TE,5,3,0.6,0.4,3,7.5,0,0,9,0.4,3,66.7%,5,,,,0,,,,,0.4,7.5,3,0,0
448,Ihmir Smith-Marsette,CHI,23,WR,6,0,0.67,0.17,2.5,15,0,0,15,0.2,2.5,25.0%,3.8,0.17,-0.17,0,0,-1,-1,-0.2,0.2,0.33,7,2.33,0,0.17
449,Derek Watt,PIT,30,FB,10,3,0.3,0.3,0.7,2.3,0.1,0.1,5,0.3,0.7,100.0%,2.3,0.3,0.7,0,0.3,3,2.3,0.7,0.3,0.6,2.3,1.4,1,0
450,Salvon Ahmed,MIA,24,RB,7,0,0,0,0,,0,0,0,0,0,0.0%,,0.57,1.86,0,0.14,7,3.3,1.9,0.6,0.57,3.3,1.86,0,0
451,River Cracraft,MIA,28,WR,7,0,0.86,0.29,1.86,6.5,0.29,0.29,11,0.3,1.9,33.3%,2.2,,,,0,,,,,0.29,6.5,1.86,2,0
452,Deonte Harty,NOR,25,WR,4,0,0.5,0.5,3.25,6.5,0,0,9,0.5,3.3,100.0%,6.5,,,,0,,,,,0.5,6.5,3.25,0,0.25
453,Ty Montgomery,NWE,29,WR,1,0,4,3,15,5,1,1,7,3,15,75.0%,3.8,2,-2,0,0,0,-1,-2,2,5,2.6,13,1,0
454,C.J. Moore,DET,27,S,4,0,0,0,0,,0,0,0,0,0,0.0%,,0.25,3.25,0,0.25,13,13,3.3,0.3,0.25,13,3.25,0,0
455,Nick Vannett,NOR,29,TE,3,0,0.67,0.67,4.33,6.5,0,0,8,0.7,4.3,100.0%,6.5,,,,0,,,,,0.67,6.5,4.33,0,0
456,Jake Gervase,LAR,27,LB,10,0,0.1,0.1,1.2,12,0,0.1,12,0.1,1.2,100.0%,12,,,,0,,,,,0.1,12,1.2,0,0
457,Troy Hairston,HOU,24,FB,10,4,0.4,0.3,1.2,4,0,0,5,0.3,1.2,75.0%,3,,,,0,,,,,0.3,4,1.2,0,0
458,Jalen Tolbert,DAL,23,WR,6,1,0.5,0.33,2,6,0,0,8,0.3,2,66.7%,4,,,,0,,,,,0.33,6,2,0,0
459,Miles Boykin,PIT,26,WR,10,0,0.2,0.1,1.1,11,0,0.1,11,0.1,1.1,50.0%,5.5,,,,0,,,,,0.1,11,1.1,0,0
460,Brycen Hopkins,LAR,25,TE,7,0,0.43,0.14,1.57,11,0,0,11,0.1,1.6,33.3%,3.7,,,,0,,,,,0.14,11,1.57,0,0
461,Sean McKeon,DAL,25,TE,6,0,0.5,0.33,1.83,5.5,0,0.17,10,0.3,1.8,66.7%,3.7,,,,0,,,,,0.33,5.5,1.83,0,0
462,Colt McCoy,ARI,36,QB,2,2,0,0,0,,0,0,0,0,0,0.0%,,3.5,5,0,1.5,4,1.4,5,3.5,3.5,1.4,5,0,0.5
463,Keith Smith,ATL,30,FB,11,3,0.18,0.09,0.73,8,0,0,8,0.1,0.7,50.0%,4,0.09,0.18,0,0.09,2,2,0.2,0.1,0.18,5,0.91,0,0
464,Brett Rypien,DEN,26,QB,1,1,0,0,0,,0,0,0,0,0,0.0%,,3,9,0,2,6,3,9,3,3,3,9,0,1
465,Matthew Stafford,LAR,34,QB,9,9,0,0,0,,0,0,0,0,0,0.0%,,1.44,1,0.11,0.33,4,0.7,1,1.4,1.44,0.7,1,1,0.56
466,Skylar Thompson,MIA,25,QB,3,1,0,0,0,,0,0,0,0,0,0.0%,,1.33,3,0,0.33,9,2.3,3,1.3,1.33,2.3,3,0,0.33
467,Tyron Johnson,2TM,26,WR,4,1,0.25,0.25,2,8,0,0,8,0.3,2,100.0%,8,,,,0,,,,,0.25,8,2,0,0
468,Maurice Alexander,DET,25,WR,6,0,0.17,0.17,1.17,7,0,0,7,0.2,1.2,100.0%,7,,,,0,,,,,0.17,7,1.17,0,0
469,Jalen Camp,HOU,24,WR,1,0,1,1,7,7,0,1,7,1,7,100.0%,7,,,,0,,,,,1,7,7,0,0
470,Kylin Hill,GNB,24,RB,2,0,0,0,0,,0,0,0,0,0,0.0%,,0.5,3.5,0,0.5,7,7,3.5,0.5,0.5,7,3.5,0,0
471,David Johnson,NOR,31,RB,1,0,1,1,11,11,0,1,11,1,11,100.0%,11,1,-4,0,0,-4,-4,-4,1,2,3.5,7,0,0
472,Tommy Sweeney,BUF,27,TE,3,0,0.33,0.33,2.33,7,0,0.33,7,0.3,2.3,100.0%,7,,,,0,,,,,0.33,7,2.33,0,0
473,Maxx Williams,ARI,28,TE,5,0,0.2,0.2,1.4,7,0,0,7,0.2,1.4,100.0%,7,,,,0,,,,,0.2,7,1.4,0,0
474,Trayveon Williams,CIN,25,RB,2,0,0.5,0,0,,0,0,0,0,0,0.0%,0,1,3.5,0,0,8,3.5,3.5,1,1,3.5,3.5,0,0
475,Joe Flacco,NYJ,37,QB,3,3,0,0,0,,0,0,0,0,0,0.0%,,1,2,0,0.33,7,2,2,1,1,2,2,0,1.33
476,Jakob Johnson,LVR,28,FB,10,6,0.3,0.3,0.6,2,0,0,5,0.3,0.6,100.0%,2,,,,0,,,,,0.3,2,0.6,0,0
477,Kene Nwangwu,MIN,24,RB,10,0,0.1,0.1,0.5,5,0,0,5,0.1,0.5,100.0%,5,0.4,0.1,0,0,4,0.3,0.1,0.4,0.5,1.2,0.6,0,0
478,Cooper Rush,DAL,29,QB,7,5,0,0,0,,0,0,0,0,0,0.0%,,1.29,0.86,0,0.14,6,0.7,0.9,1.3,1.29,0.7,0.86,0,0.29
479,Mason Schreck,HOU,29,TE,2,1,1,1,3,3,0,0,6,1,3,100.0%,3,,,,0,,,,,1,3,3,0,0
480,Stone Smartt,LAC,24,TE,1,0,1,1,6,6,0,1,6,1,6,100.0%,6,,,,0,,,,,1,6,6,0,0
481,Kevin Harris,NWE,22,RB,1,0,0,0,0,,0,0,0,0,0,0.0%,,3,5,0,0,3,1.7,5,3,3,1.7,5,0,0
482,Jason Moore,LAC,27,WR,6,0,0.33,0.17,0.83,5,0,0,5,0.2,0.8,50.0%,2.5,,,,0,,,,,0.17,5,0.83,0,0
483,Pierre Strong,NWE,24,RB,8,0,0,0,0,,0,0,0,0,0,0.0%,,0.13,0.63,0,0,5,5,0.6,0.1,0.13,5,0.63,0,0
484,Marcus Allen,PIT,26,LB,10,0,0,0,0,,0,0,0,0,0,0.0%,,0.1,0.4,0,0.1,4,4,0.4,0.1,0.1,4,0.4,0,0
485,Duke Johnson,BUF,29,RB,1,0,0,0,0,,0,0,0,0,0,0.0%,,2,4,0,1,4,2,4,2,2,2,4,0,0
486,Richard Rodgers,LAC,30,TE,8,1,0.5,0.13,0.5,4,0,0,4,0.1,0.5,25.0%,1,,,,0,,,,,0.13,4,0.5,0,0
487,Mason Kinsey,TEN,24,WR,1,0,1,1,3,3,0,0,3,1,3,100.0%,3,,,,0,,,,,1,3,3,0,0
488,Brock Purdy,SFO,23,QB,3,0,0,0,0,,0,0,0,0,0,0.0%,,1.67,1,0,0,5,0.6,1,1.7,1.67,0.6,1,0,0
489,M.J. Stewart,HOU,27,DB,10,0,0,0,0,,0,0,0,0,0,0.0%,,0.1,0.3,0,0.1,3,3,0.3,0.1,0.1,3,0.3,0,0
490,John Wolford,LAR,27,QB,1,1,0,0,0,,0,0,0,0,0,0.0%,,3,3,0,1,4,1,3,3,3,1,3,0,2
491,Stephen Anderson,ARI,29,TE,11,0,0.27,0.09,0.18,2,0,0,2,0.1,0.2,33.3%,0.7,,,,0,,,,,0.09,2,0.18,0,0
492,Ashtyn Davis,NYJ,26,S,9,0,0,0,0,,0,0,0,0,0,0.0%,,0.11,0.22,0,0.11,2,2,0.2,0.1,0.11,2,0.22,0,0
493,Brandon Johnson,DEN,24,,1,0,2,1,2,2,0,0,2,1,2,50.0%,1,,,,0,,,,,1,2,2,0,0
494,Devine Ozigbo,DEN,26,RB,2,0,0,0,0,,0,0,0,0,0,0.0%,,0.5,1,0,0,2,2,1,0.5,0.5,2,1,0,0
495,Adam Prentice,NOR,25,FB,5,1,0.2,0.2,0.4,2,0,0,2,0.2,0.4,100.0%,2,,,,0,,,,,0.2,2,0.4,0,0.2
496,Teagan Quitoriano,HOU,22,TE,3,1,0.67,0.33,0.67,2,0.33,0.33,2,0.3,0.7,50.0%,1,,,,0,,,,,0.33,2,0.67,1,0
497,Damien Williams,ATL,30,RB,1,1,0,0,0,,0,0,0,0,0,0.0%,,2,2,0,0,2,1,2,2,2,1,2,0,0
498,Jordan Howard,NOR,28,RB,2,0,0,0,0,,0,0,0,0,0,0.0%,,0.5,0.5,0,0,1,1,0.5,0.5,0.5,1,0.5,0,0
499,Shane Zylstra,DET,26,TE,6,1,0.33,0.17,0.17,1,0.17,0.17,1,0.2,0.2,50.0%,0.5,,,,0,,,,,0.17,1,0.17,1,0
